url,text,likes,shares,comments,media_count,media_types,media_urls,ocr_text
https://www.facebook.com/PAGASA.DOST.GOV.PH/posts/pfbid037qfvC73LDgDmQDQm5H3ErcidqMnryNErvLiVVX65A7KzECvU5JxPEoQBgD3KN3sLl,"As of 2:00 AM today, 26 March 2026, no Low Pressure Areas (LPA) are being monitored for Tropical Cyclone Formation.

All are advised to monitor updates from DOST-PAGASA.",2434,203,82,1,Photo,https://scontent-lax3-1.xx.fbcdn.net/v/t39.30808-6/655867525_1398709448967371_9222745098346363227_n.jpg?stp=dst-jpg_tt6&cstp=mx1280x720&ctp=s960x960&_nc_cat=108&ccb=1-7&_nc_sid=127cfc&_nc_ohc=R7ZNIzxbzakQ7kNvwG6O1_e&_nc_oc=AdoyA-jhCSiVpDDHeJE8jQ4cnIzjPJdOdcCgXvWrCx9qUU9O46TeLRPR880RZbIjKec&_nc_zt=23&_nc_ht=scontent-lax3-1.xx&_nc_gid=rXW0xN3D5X_P8tWHKifAAA&_nc_ss=72289&oh=00_Af_BZ78xGj0_3XwH-50tMLoKcFp-_kx7kns_1azbJRxzlQ&oe=6A39FFFF,May be an image of map and text that says 'PON Himawari IR 25/03/ 25/03/2026 /2026 18:00UTC 2ON LON ਘ NO LOW PRESSURE AREAS ARE BEING MONITORED FOR TROPICAL CYCLONE FORMATION 24-HOUR TROPICAL CYCLONE FORMATION OUTLOOK Issued at4:00AM at 4:00 AM 26 March 2026 OUNLIKELY OLOW MEDIUM OHIGH D TROPICAL DEPRESSION TROPICALDEPRESSION T TYPHOON S TROPICAL STORM SEVERE TROPICAL STORM SUPER TYPHOON'
https://www.facebook.com/PAGASA.DOST.GOV.PH/posts/pfbid0YrK4Mpd8THHWNe9KxKKfpvLLvQYVMba6qzehia1m8L9FdjQRz5azaXrh7k5hjG1Wl,"As of 8:00 PM today, 25 March 2026, no Low Pressure Areas (LPA) are being monitored for Tropical Cyclone Formation.

All are advised to monitor updates from DOST-PAGASA.",508,48,17,1,Photo,https://scontent-lax7-1.xx.fbcdn.net/v/t39.30808-6/657592966_1398455848992731_4289598094967675832_n.jpg?stp=dst-jpg_tt6&cstp=mx1280x720&ctp=s960x960&_nc_cat=105&ccb=1-7&_nc_sid=127cfc&_nc_ohc=rhTnEFJSTEgQ7kNvwE44YRE&_nc_oc=AdpSTOLYtSyfkx63zrBO3OwgItnZSzXZ9bRRof5rR0CQIrI28m_pkMoKEAEOEsFaw7A&_nc_zt=23&_nc_ht=scontent-lax7-1.xx&_nc_gid=rXW0xN3D5X_P8tWHKifAAA&_nc_ss=72289&oh=00_Af9B7v6n1vzB9hUQy597VeR-q_nc1bc4MIwPFeO4OEc-YA&oe=6A3A0158,May be an image of map and text that says '2ON Himawari IR 25/03/ 25/03/2026 HimawariTR25/03/202612:00UT 2026 12:00UTC 20N ION LON NO LOW PRESSURE AREAS ARE BEING MONITORED FOR TROPICAL CYCLONE FORMATION 24-HOUR TROPICAL CYCLONE FORMATION OUTLOOK Issued at 10:00 PM 25 March 2026 D TROPICAL DEPRESSION OUNLIKELY OLOW MEDIUM OHIGH S TROPICAL STORM T TYPHOON SEVERE TROPICAL STORM SUPER TYPHOON'
https://www.facebook.com/PAGASA.DOST.GOV.PH/posts/pfbid0wUUJksmGpCkwYChktDekrLYE2ve1Yyrf5897KYmPrAoaMgvZrbqWiujEaaQqqR4Ul,"General Flood Advisories
Issued @6PM, 25 March 2026

Region 8 (Eastern Visayas) GFA#1
Region 11 (Davao Region) GFA#1
Region 13 (CARAGA) GFA#1",72,13,4,4,Unknown; Photo; Photo; Photo,https://www.facebook.com/PAGASA.DOST.GOV.PH/posts/pfbid0wUUJksmGpCkwYChktDekrLYE2ve1Yyrf5897KYmPrAoaMgvZrbqWiujEaaQqqR4Ul; https://scontent-lax7-1.xx.fbcdn.net/v/t39.30808-6/658047791_1398344475670535_4992795510937414638_n.jpg?stp=dst-jpg_tt6&cstp=mx594x840&ctp=s590x590&_nc_cat=101&ccb=1-7&_nc_sid=127cfc&_nc_ohc=jRzlRrF_DaAQ7kNvwFn_wcA&_nc_oc=Adoi7JQZBnEdOQn_qgTQloMzL_ERorC3h4tJSSH3BqPiEjK7ZVCaRc1NA76MJ75jOnw&_nc_zt=23&_nc_ht=scontent-lax7-1.xx&_nc_gid=rXW0xN3D5X_P8tWHKifAAA&_nc_ss=72289&oh=00_Af_lxox83G7vMPbUXE0c3uPFm1y4rFqL2WBbTpCzOA5nxw&oe=6A3A13D2; https://scontent-lax3-1.xx.fbcdn.net/v/t39.30808-6/657462428_1398344455670537_4857505257031661012_n.jpg?stp=dst-jpg_tt6&cstp=mx622x883&ctp=s590x590&_nc_cat=108&ccb=1-7&_nc_sid=127cfc&_nc_ohc=Z9vOFTWLU5AQ7kNvwGBby5t&_nc_oc=Adrm2aGUVvsXByQfRdx9nj0vGMz1fjmn9KavVDEIXhyq2vu2jXLgIO37fMr5Ok_D1X8&_nc_zt=23&_nc_ht=scontent-lax3-1.xx&_nc_gid=rXW0xN3D5X_P8tWHKifAAA&_nc_ss=72289&oh=00_Af-KyLC70ixEzIdbjWpf036YhDvzHuQR5gRmLUMQqunG4Q&oe=6A39F402; https://scontent-lax3-2.xx.fbcdn.net/v/t39.30808-6/656674904_1398344452337204_8005981488086024415_n.jpg?stp=dst-jpg_tt6&cstp=mx629x883&ctp=p417x417&_nc_cat=107&ccb=1-7&_nc_sid=127cfc&_nc_ohc=bGq-yrBytaUQ7kNvwHwd5eH&_nc_oc=AdpcD_d308AP6hgpgftl3uo8cqqwJTvziG_Oq6slmuCru0pl6rTqvJoD0VMbHmemuj0&_nc_zt=23&_nc_ht=scontent-lax3-2.xx&_nc_gid=rXW0xN3D5X_P8tWHKifAAA&_nc_ss=72289&oh=00_Af9nsFQTWmr2x900FV8C8tt3u0UcfzteyiZu1SYhVKYCag&oe=6A39F479,"May be an image of ticket stub, blueprint and text; May be an image of map and text; May be an image of ticket stub and text"
https://www.facebook.com/PAGASA.DOST.GOV.PH/posts/pfbid0YGTQpXNnyrLPMmcpSQrFPhkQpzawfWwsQRuvo5UZxxLu7XXuKqVKMxiQ3nxeR8KXl,"Highest Computed 5-day Heat Index with 2-day Forecast 
Issued as of 5:00 PM, 25 March 2026 

For more information about the heat index: 
https://www.pagasa.dost.gov.ph/weather/heat-index 

Information from the DOH Philippines about heat-related illnesses during extremely hot weather:
https://bit.ly/DOHPhPublicHealthAdvisory 

Don't forget to take necessary precautions and stay cool and hydrated everyone! ☀️🌡️ 
#HeatIndex #AngInit",117,52,2,4,Unknown; Photo; Photo; Photo,https://www.facebook.com/PAGASA.DOST.GOV.PH/posts/pfbid0YGTQpXNnyrLPMmcpSQrFPhkQpzawfWwsQRuvo5UZxxLu7XXuKqVKMxiQ3nxeR8KXl; https://scontent-lga3-2.xx.fbcdn.net/v/t39.30808-6/657355573_1398339745671008_7491443972546794887_n.jpg?stp=dst-jpg_tt6&cstp=mx1442x2048&ctp=s590x590&_nc_cat=105&ccb=1-7&_nc_sid=127cfc&_nc_ohc=EKWvhu4nPuMQ7kNvwGvCOAw&_nc_oc=AdpnJDcPlRaVVFk7-5032XWX6twBgX1kDFpFHf0iHkHb5H4TYa6x-O-jIReUgc64DRE&_nc_zt=23&_nc_ht=scontent-lga3-2.xx&_nc_gid=QG-cnbxAmFnGwAAyoWjdfQ&_nc_ss=72289&oh=00_Af8D_f924m-AApTlESsJ9Y_mShnfv2DS0cwdq_2AK1JXiw&oe=6A39E7B4; https://scontent-lga3-2.xx.fbcdn.net/v/t39.30808-6/657614912_1398339965670986_8358203479633309905_n.jpg?stp=dst-jpg_tt6&cstp=mx2048x1087&ctp=s590x590&_nc_cat=105&ccb=1-7&_nc_sid=127cfc&_nc_ohc=sq6x_lxDrwAQ7kNvwE_mYPp&_nc_oc=AdpV_iCewT5pbOTt7dO6QYvb8lEKpwnIo1uGtqo1ptmQTARD409YBgGzA0V0lNcTbEc&_nc_zt=23&_nc_ht=scontent-lga3-2.xx&_nc_gid=QG-cnbxAmFnGwAAyoWjdfQ&_nc_ss=72289&oh=00_Af-LL-KnTpb-oL8cqPwQSuG2rKdrEas8xF58qzp-bK7Zdw&oe=6A3A00C0; https://scontent-lga3-3.xx.fbcdn.net/v/t39.30808-6/657369566_1398340265670956_1078577062078503046_n.jpg?stp=dst-jpg_tt6&cstp=mx2048x1448&ctp=p552x414&_nc_cat=106&ccb=1-7&_nc_sid=127cfc&_nc_ohc=zOtYGg202E0Q7kNvwHL0Klp&_nc_oc=AdrftDwqNmY-ok2MsTHYmAmiP_bdgPExgjyJ0mrWgdNAHpjWJoBISoA9FPTPy-KHf0A&_nc_zt=23&_nc_ht=scontent-lga3-3.xx&_nc_gid=QG-cnbxAmFnGwAAyoWjdfQ&_nc_ss=72289&oh=00_Af9nWlmHF6Pj-SuxGYPYa8BKXhgAxlpzNy8y6Y1Q-qSkQA&oe=6A39E9DC,"May be an image of text; May be an illustration of text that says 'Daily DailyComputedHoatIndex Computed Heat Index (asof25March2026,5:00pm) (as f25 March 2026, 5:00pm) Day-1 Forecast Heat Day-1ForecastHeatIndex ndex 26 March 2026 Day-2 Forecast Day-2ForecastHeatIndex Heat Index 27 March 2026 LweT MNJEREN :1Hazardke ช่อบ5 3ition 10 궁고 ExseneColtion Danger EtrereCanger Danger 452°C'; May be a graphic of text"
https://www.facebook.com/PAGASA.DOST.GOV.PH/posts/pfbid0mNfhxXj5CabktYQW4cZcZ8j8bAYbP2ppgSF4HvNRPUhqokwfuwPY5A9wdXYNALNGl,"24-HOUR PUBLIC WEATHER FORECAST
Issued at 4:00 PM, 25 March 2026

SYNOPSIS: Easterlies affecting the country.

Forecast Weather Conditions

Area: Caraga, Davao Region, and Eastern Samar
Weather Condition: Cloudy skies with scattered rains and thunderstorms
Caused By: Easterlies
Impacts: Possible flash floods or landslides due to moderate to at times heavy rains

Area: Metro Manila and the rest of the country
Weather Condition: Partly cloudy to cloudy skies with isolated rainshowers or thunderstorms
Caused By: Easterlies
Impacts: Possible flash floods or landslides during severe thunderstorms

Forecast Wind and Coastal Water Conditions

Area: The northern and eastern sections of Luzon and the eastern section of Visayas
Wind Speed: Light to Moderate
Wind Direction: Northeast to East
Coastal Waters: Slight to Moderate / (0.6 to 2.1 meters)

Area: The rest of the country
Wind Speed: Light to Moderate
Wind Direction: Northeast to North
Coastal Waters: Slight to Moderate / (0.6 to 1.8 meters)

Extremes of Temperature and Relative Humidity for The 24-hour Period Ending 4:00 PM TODAY

Minimum Temperature: 21.4 °C ... 7:00 AM
Maximum Temperature: 31.9 °C... 1:00 PM

Minumum Relative Humidity: 48 % ... 2:00 PM
Maximum Relative Humidity: 83 % ... 5:00 AM

TIDES AND ASTRONOMICAL INFORMATION Over Metro Manila

sunrise tomorrow: 5:56AM
sunset today: 6:08PM
moonrise tomorrow: 11:57AM
moonset tomorrow: 12:31AM
illumination tomorrow: 58%

For other information about weather, please log on to pagasa.dost.gov.ph or bagong.pagasa.dost.gov.ph or call at (02)927-1335/(02)926-4258",124,48,,1,Photo,https://scontent-lga3-3.xx.fbcdn.net/v/t39.30808-6/657243128_1398272225677760_8692697181179963544_n.jpg?stp=dst-jpg_tt6&cstp=mx800x600&ctp=s720x720&_nc_cat=104&ccb=1-7&_nc_sid=127cfc&_nc_ohc=rDm-zt-xRW0Q7kNvwEHUtyW&_nc_oc=AdrIlidCoOp4U1APW9tTlTiGZxTHXOx8vxUo72rHcjy5IK5OQ5K9YpXBCfaQmicNPu8&_nc_zt=23&_nc_ht=scontent-lga3-3.xx&_nc_gid=QG-cnbxAmFnGwAAyoWjdfQ&_nc_ss=72289&oh=00_Af_s_8jgeJe49HfirYrNrZyu7Z_WXNztfZ7s_jSIc9Zz1g&oe=6A39F61D,"May be a graphic of map, blueprint and text that says '40N 35N TAU-05 05 Rev.0/15-08-2023 TAU 30N 1016 1018 100202 25N 1016- 002 20N 1012- 1008 15N 1008 10N 5N 1010- EQ+ 100E 105E 115E 120E 125E 130E 110E Predicted Mean Sea Level Pressure Analysis for 12UTC, 25 MAR, (Processed by PAGASA from grid points values of RSMC-Tokyo) 135E 140E 145E 2026 150'"
https://www.facebook.com/PAGASA.DOST.GOV.PH/posts/pfbid0C5wbvL8LiYLbPvWcZUxPcDEV46XzECqAEunP3XJs6fsGu5T5VVJs7PVg2B1cQPPjl,"As of 2:00 PM today, 25 March 2026, no Low Pressure Areas (LPA) are being monitored for Tropical Cyclone Formation.

All are advised to monitor updates from DOST-PAGASA.",695,106,7,1,Photo,https://scontent-lga3-3.xx.fbcdn.net/v/t39.30808-6/656378213_1398273555677627_6835951675804407161_n.jpg?stp=dst-jpg_tt6&cstp=mx1280x720&ctp=s960x960&_nc_cat=106&ccb=1-7&_nc_sid=127cfc&_nc_ohc=1aCBLLuD7cUQ7kNvwEYK_Pa&_nc_oc=AdrdQiWBOiwidQPspZrQ2wk48SfAP_TfjpxZV91Xk0jSYJcj52hJViPptoHfzkWydYk&_nc_zt=23&_nc_ht=scontent-lga3-3.xx&_nc_gid=QG-cnbxAmFnGwAAyoWjdfQ&_nc_ss=72289&oh=00_Af8ys5vnTkb-FhhpFXBuK3geA2pO8gQ_YEt3nbftZ7VDXg&oe=6A39E4F3,May be an image of map and text that says '2ON Himawari S 25/03/ 25/03/2026 2026 06:00UTC 29N ON 1ON আলসর NO LOW PRESSURE AREAS ARE BEING MONITORED FOR TROPICAL CYCLONE FORMATION 24-HOUR TROPICAL CYCLONE FORMATION OUTLOOK Issued at 4:00 PM 25 March 2026 D TROPICAL DEPRESSION UNLIKELY OLOW MEDIUM OHIGH S TROPICAL STORM Τ TYPHOON SEVERE TROPICAL STORM SUPER TYPHOON'
https://www.facebook.com/PAGASA.DOST.GOV.PH/posts/pfbid0NT9KhFamEDJzKBddyJv6kYpFPGaXEjyLzSPtzeRiVnjHy2uGdfYMTf4aRLKH1Xwjl,"DOST-PAGASA raises its ENSO Alert and Warning System to El Niño Watch. 🌤️

Conditions are still ENSO-neutral, but the probability of El Niño is increasing in the coming months. Potential impacts include reduced rainfall and drier-than-usual conditions in parts of the country. However, above-normal rainfall conditions during the Southwest Monsoon Season (Habagat) may also be experienced over the western part of the country.

Stay updated and take early precautions. 

READ MORE HERE: https://bit.ly/2026ENWatch",2765,1801,98,1,Photo,https://scontent-mia3-1.xx.fbcdn.net/v/t39.30808-6/657536827_1398165472355102_5418297220843605145_n.jpg?stp=dst-jpg_tt6&cstp=mx2048x2048&ctp=p526x296&_nc_cat=106&ccb=1-7&_nc_sid=127cfc&_nc_ohc=-kabym_OwgcQ7kNvwEf2Kuc&_nc_oc=Adp5RR51DRgGU_RxqtgZxDJEQ13DCR2BkA5w6_eCejRFAD1W6EdhjSM_7dFdCXYqRX8&_nc_zt=23&_nc_ht=scontent-mia3-1.xx&_nc_gid=T5bE8b4npslg-Y4ST7qo3w&_nc_ss=72289&oh=00_Af9qnCYVwW3JFN5edc1eDcZVwdV9sAuvCWSGA6ZC8I_7fQ&oe=6A39E523,"May be an image of digital watch, map and text"
https://www.facebook.com/PAGASA.DOST.GOV.PH/posts/pfbid0ZoF9umFmRYpNvBXyeDxhJ3xKrnkTVjd8cio5VftkkALaC8AJB3VTbUz8sg9oiFvwl,"As of 8:00 AM today, 25 March 2026, no Low Pressure Areas (LPA) are being monitored for Tropical Cyclone Formation.

All are advised to monitor updates from DOST-PAGASA.",518,99,5,1,Photo,https://scontent-mia3-1.xx.fbcdn.net/v/t39.30808-6/656442004_1398033599034956_1040880397904336079_n.jpg?stp=dst-jpg_tt6&cstp=mx1280x720&ctp=s960x960&_nc_cat=111&ccb=1-7&_nc_sid=127cfc&_nc_ohc=lyo0AuAgBT8Q7kNvwGhnUaF&_nc_oc=AdoIq4re670nMlatJmtqVHaH5CFq9kRveFtCWwFpqOcTA_IbSKKi_CNhHoIVqTtCH8I&_nc_zt=23&_nc_ht=scontent-mia3-1.xx&_nc_gid=T5bE8b4npslg-Y4ST7qo3w&_nc_ss=72289&oh=00_Af8rUNjczmZrJ7Z2mzFb3fOXGeea7fqZHVlbHENdO86glQ&oe=6A3A0903,May be an image of map and text that says '20N Himawari Vs 25/03/ 2026 00:00UT Hin 10 ON 1ON NO LOW PRESSURE AREAS ARE BEING MONITORED FOR TROPICAL CYCLONE FORMATION 24-HOUR TROPICAL CYCLONE FORMATION OUTLOOK Issued at 10:00 AM 25 March 2026 UNLIKELY OLOW MEDIUM OHIGH D TROPICAL TROPICALDEPRESSION DEPRESSION S TROPICAL STORM TYPHOON SEVERE TROPICAL STORM SUPER TYPHOON'
https://www.facebook.com/PAGASA.DOST.GOV.PH/posts/pfbid02gE5yuDP5c6zBadDx6GajJKwJgcE5jpzW7FsZBtShBddTUBH8MqFfUkLz6kGLcfqBl,"Hydrological Forecast for Bicol River Basin  
Issued at 8:30AM, 25 March 2026",32,1,,1,Photo,https://scontent-mia3-1.xx.fbcdn.net/v/t39.30808-6/656802591_1397992745705708_4934814530101223664_n.jpg?stp=dst-jpg_tt6&cstp=mx1272x711&ctp=s960x960&_nc_cat=111&ccb=1-7&_nc_sid=127cfc&_nc_ohc=bOncbcXo7QQQ7kNvwHEGMkq&_nc_oc=Adq3VNu59C86yQljqok2KKSN5mcaJcF81UxNriE8KfdzlU1bkzak_plguIiXIpjBn7I&_nc_zt=23&_nc_ht=scontent-mia3-1.xx&_nc_gid=T5bE8b4npslg-Y4ST7qo3w&_nc_ss=72289&oh=00_Af9f9Bbdyl1IEH3JZXXxt55v0sQyfiDVIpjQGHH92hX5zQ&oe=6A3A0A36,May be an image of map and text
https://www.facebook.com/PAGASA.DOST.GOV.PH/posts/pfbid02jAzyzPYNWHJ3bfBs22RxhT2LBwtMn7araBzaGqnimnkuXeRGkjLhwrBnf57CSWbql,"Hydrological Forecast for Cagayan River Basin Issued at 8:30AM, 25 March 2026",40,2,,1,Photo,https://scontent-lga3-1.xx.fbcdn.net/v/t39.30808-6/655461079_1397984905706492_8775680298246796017_n.jpg?stp=dst-jpg_tt6&cstp=mx1039x740&ctp=s720x720&_nc_cat=103&ccb=1-7&_nc_sid=127cfc&_nc_ohc=qY74PdjmU64Q7kNvwHfUcNC&_nc_oc=AdpS8Qw28uicHd-bzemKto8bCK5WuFL9iDyc6VzK33x0h518PxSTomBd3hMDSHaF8bg&_nc_zt=23&_nc_ht=scontent-lga3-1.xx&_nc_gid=YjM_GWiD2XNqW1dHafvbHw&_nc_ss=72289&oh=00_Af-uJ4aNC6wBrKC3hUXjqR5K7jQl5AYDcUqz_u_8v63vPA&oe=6A39FF97,May be an image of radar
https://www.facebook.com/PAGASA.DOST.GOV.PH/posts/pfbid0Adddq77RrQuQh9diTfTi5zjQAddq2v1mbzDF81HcNxzdNnq6oTHEqVaxHv3zR1Eel,"Hydrological Forecast for Agno River Basin 
 Issued at 8:30AM, 25 March 2026",42,3,2,1,Photo,https://scontent-lga3-1.xx.fbcdn.net/v/t39.30808-6/658055347_1397983532373296_8493235777337993122_n.jpg?stp=dst-jpg_tt6&cstp=mx739x587&ctp=s640x640&_nc_cat=111&ccb=1-7&_nc_sid=127cfc&_nc_ohc=viMnC2IIa84Q7kNvwFGcdvy&_nc_oc=AdoGjx8NsNGVje4hmAysgFEDsfoartiWX-381XVqLLgeAHbWriEMya2Cxsv50T770mI&_nc_zt=23&_nc_ht=scontent-lga3-1.xx&_nc_gid=YjM_GWiD2XNqW1dHafvbHw&_nc_ss=72289&oh=00_Af_3OFQy0oXjpcB-t1Vbw51iJ9yqk8SRUwd5_W2HDlF9Lw&oe=6A39F540,"May be a graphic of map and text that says 'Atmesgherle, AGNO RIVER HYDROLOGICAL FORECAST BASIN SUB AREA Serviees Adminisbration (PAGASA) (ARBFFWC) Upper CONDITION IFORECASTI Midale PRESENT RIVER FORECAST RIVER POSSIBLE MPACTS Lower Agno Basin ARBFFWC TELEMETRY STATION Noadverse yarologicalImps STATION (mlllmsters) (meters) antas MAPANDAN STATUS BARBARA MAASIN nydrologicalImpa Impacta Streame) 3.18 antas Cayanga BUGALLON 0adverse hydirologicalIm Impacts 0.00 Fovere Streams) BINALONAN TIBAG 0.12 Below antas กฏ 0 -AFFECTED AREAS CAMP ODONNEL AMPUCAO 0.00 adverse 0 HIGH TODAY 03:33 0.88 AGNO HIVER BASIN MAP /2.89ft TOMORROW 02:33 0.91 m /2.99 Clow Skias RAraR Cloudy Ransower and Thunderstorme Raleshowerse soleted Thunderstors ั BY:GBDVE YSTEM 四ー 3끄3포놀 ORECAST VERT TREND'"
https://www.facebook.com/PAGASA.DOST.GOV.PH/posts/pfbid0vV8qMEtVaeutZJAwomJsthYQVu2JNHyzYUMGRTbs6phei92G3YXnoN9bJehtFonEl,"Dam Updates as of 8:00 AM, 25 March 2026",49,8,1,1,Photo,https://scontent-lga3-3.xx.fbcdn.net/v/t39.30808-6/657148916_1397981905706792_1005076210063917627_n.jpg?stp=dst-jpg_tt6&cstp=mx1333x936&ctp=s720x720&_nc_cat=104&ccb=1-7&_nc_sid=127cfc&_nc_ohc=iLA8NU_8_tYQ7kNvwEdZ3D1&_nc_oc=AdouaGLV3oHlpWCgDgzV03ndRNMYlEcizHzU6vdzViNtE-CMllORd5M_7ufN8KLx-Yw&_nc_zt=23&_nc_ht=scontent-lga3-3.xx&_nc_gid=YjM_GWiD2XNqW1dHafvbHw&_nc_ss=72289&oh=00_Af9hkd4hkA05RP0dEV6p4gKeErk9dHxeZ4oGGcLXeI8G7Q&oe=6A39F1CB,May be an image of text that says '25-Mar-2026 8:00 Observation Reservoir Water Level (RWL)(m) ANGAT Deviation Devlation 199.26 (.HWL.)(m） FFWS-04 IPO 199.52 -0.26 212.00 -12.74 100.53 191.79 Gate Opening (meters) 7.47 -12.48 100.39 MESA 0.14 192.03 7.49 -0.57 101.10 79.86 -0.71 79.85 0.01 80.15 -0.29 746.72 -0.30 BINGA -0.23 -5.28 752.00 572.09 752.00 -5.05 -5.28 SAN ROQUE 572.10 -0.01 752.00 -5.05 -2.91 575.00 240.33 574.00 -1.91 -2.90 240.67 574.00 -0.34 PANTABANGAN -39.67 -1.90 280.00 199.05 -5.13 -39.33 MAGAT 199.25 245.71 -0.20 25-Mar -5.04 -21.95 221.00 179.34 207.07 -8.02 -21.75 0.20 207.17 CALIRAYA 193.00 -13.66 -7.92 286.35 180.64 -13.86 -1.30 286.48 180.74 -0.13 -1.60 Processed EAC Data'
https://www.facebook.com/PAGASA.DOST.GOV.PH/posts/pfbid02XCkY4o3y24mTDoBEiQ7ku5kF49VEbZnBaEhEwpbzUiVrCkErvQTrLmamirj9muXnl,"Pampanga River Basin Update as of 5:00 AM, 25 March 2026",51,4,,1,Photo,https://scontent-phl2-1.xx.fbcdn.net/v/t39.30808-6/657327610_1397887945716188_7259251142840224291_n.jpg?stp=dst-jpg_tt6&cstp=mx2048x1195&ctp=p180x540&_nc_cat=110&ccb=1-7&_nc_sid=127cfc&_nc_ohc=hAqMu2yaLnsQ7kNvwHogenv&_nc_oc=AdrTs6jwZYFI7mXqvgxVasd5rQCFjBd9sSOVSU9JHAL29wO25FtGOrFmUvuzw7ZPay4&_nc_zt=23&_nc_ht=scontent-phl2-1.xx&_nc_gid=Xfgs9fiweFQhkVsABQ2Aig&_nc_ss=72289&oh=00_Af_TCaYxH38JxIg5ahVJGtiS_sdo9AK_oqM9wnhZt6SslQ&oe=6A3A0B92,May be an image of text
https://www.facebook.com/PAGASA.DOST.GOV.PH/posts/pfbid02ksQ5tzZJxvUFwwCh9JDFGxFhjHYx1zxGyUJj6fDacEovQE9m2yjxhSiUoz2KuFfml,"24-HOUR PUBLIC WEATHER FORECAST
Issued at 4:00 AM, 25 March 2026

SYNOPSIS: Easterlies affecting the country.

Forecast Weather Conditions

Area: Bicol Region, Quezon, Marinduque, Romblon, Oriental Mindoro, Northern Samar and Eastern Samar
Weather Condition: Cloudy skies with scattered rains and thunderstorms
Caused By: Easterlies
Impacts: Possible flash floods or landslides due to moderate to at times heavy rains

Area: Metro Manila and the rest of the country
Weather Condition: Partly cloudy to cloudy skies with isolated rainshowers or thunderstorms
Caused By: Easterlies
Impacts: Possible flash floods or landslides during severe thunderstorms

Forecast Wind and Coastal Water Conditions

Area: Central Luzon, Southern Luzon, Visayas, and Mindanao
Wind Speed: Light to Moderate
Wind Direction: East to Northeast
Coastal Waters: Slight to Moderate / (0.6 to 2.1 meters)

Area: The rest of Luzon
Wind Speed: Light to Moderate
Wind Direction: Southeast to Northeast
Coastal Waters: Slight to Moderate / (0.6 to 1.8 meters)

Extremes of Temperature and Relative Humidity for The 24-hour Period Ending 8:00 PM YESTERDAY

Minimum Temperature: 19.2 °C ... 6:00 AM
Maximum Temperature: 32.1 °C... 4:00 PM

Minumum Relative Humidity: 42 % ... 4:00 PM
Maximum Relative Humidity: 84 % ... 5:00 AM

TIDES AND ASTRONOMICAL INFORMATION Over Metro Manila

sunrise today: 5:57AM
sunset today: 6:08PM
moonrise today: 10:54AM
moonset today: --
illumination today: 46%

For other information about weather, please log on to pagasa.dost.gov.ph or bagong.pagasa.dost.gov.ph or call at (02)927-1335/(02)926-4258",86,73,,1,Photo,https://scontent-phl2-1.xx.fbcdn.net/v/t39.30808-6/658935110_1397856422386007_5252657578941551083_n.jpg?stp=dst-jpg_tt6&cstp=mx800x600&ctp=s720x720&_nc_cat=106&ccb=1-7&_nc_sid=127cfc&_nc_ohc=Eh_LwR9JhyIQ7kNvwEVrfRw&_nc_oc=Adp_bUBTpgIcAKssatH7FtSUPZ8g3VG9H8x8-R_6QmY6UdO4kdDYcmpmpdLwMS3ggBU&_nc_zt=23&_nc_ht=scontent-phl2-1.xx&_nc_gid=Xfgs9fiweFQhkVsABQ2Aig&_nc_ss=72289&oh=00_Af8vGizwNdITPZUeGE569kQF3e4FahmRVS66PMD22ULRHA&oe=6A39FCE9,"May be a graphic of map, blueprint and text that says '40N 35N 101 <1016012 1014 008 30N TAU-05 R@Y.0/15-08-2023 1018_ 1016 1016p 210107 10121012 25N 1022 10122 008- 20N 1012－ 15N 1010 1014 101 10N 1012 5N EQ+ 100E 105E 110E 115E 120E 125E 1010 130E 135E Predicted Mean Sea Level Pressure Analysis for 0TC, 25 MAR, 2026 (Processed by PAGASA from grid points values of RSMC-Tokyo) 140E 145E 150E'"
