"attachments/0/accessibilityCaption","attachments/0/id","attachments/0/type","attachments/0/url","author/id","author/name","author/profilePicture","author/profileUrl","commentsCount","postId","postText","reactions/like","reactions/sorry","reactionsCount","sharesCount","timestamp","url"
,,,,"100031795106855","Junno is Not Informed","https://scontent-iad6-1.xx.fbcdn.net/v/t39.30808-1/277578100_643762516693579_951369433767966195_n.jpg?stp=cp0_dst-jpg_tt6&cstp=mx1093x1093&ctp=s40x40&_nc_cat=107&ccb=1-7&_nc_sid=2d3e12&_nc_ohc=fIXTv6u6hAsQ7kNvwF4M_93&_nc_oc=AdreI-cuZnVZZiuItPkjvk7Xj0F9iQPutlqbwQLYsxqW4BTI6YP1WkkoMwjVnL4tUJk&_nc_zt=24&_nc_ht=scontent-iad6-1.xx&_nc_gid=LrxsmlR0Sm1xVRZlrOepQQ&_nc_ss=7c2a8&oh=00_AQARhHw96HWsiHq59uc8j6c4HCldr4HlWqDt35w5QAajxw&oe=6A602AE2","https://www.facebook.com/thejunnomars","0","10002001006541847","10 FT na raw kataas ng baha sa busy area sa probinsya ko. 0 communications. cant do anything :(",,,"0","0","1383917322000","https://www.facebook.com/thejunnomars/posts/pfbid0325HaaUMFTR3ApqJs91jpJfojg1wNnhzeirAWMBHr687Aenou4hd48h5uMbj8Rahpl"
,,,,"100064654843043","Balitanghali","https://scontent-iad6-1.xx.fbcdn.net/v/t39.30808-1/724408369_1458560229642458_3509656367853610471_n.jpg?stp=c0.135.1080.1080a_cp0_dst-jpg_tt6&cstp=mx1080x1080&ctp=s40x40&_nc_cat=1&ccb=1-7&_nc_sid=2d3e12&_nc_ohc=fXhW5nnJq1QQ7kNvwEN3q0m&_nc_oc=Adou5Vez_Gc3n1Pvllwlzr7OLKODSufLqYHP71vxmVbACjnIjMKFybBOF3lAzT7P2Bs&_nc_zt=24&_nc_ht=scontent-iad6-1.xx&_nc_gid=LrxsmlR0Sm1xVRZlrOepQQ&_nc_ss=7c2a8&oh=00_AQCaE3E5gSplmiQ1ey1gPHfv-ypCoZDumGipKkt5ogeSkA&oe=6A6033ED","https://www.facebook.com/BalitanghaliGTV","1","7154310991259094","Labis na nagdulot ng baha at pinsala sa mga taniman ang Bagyong #YolandaPH. #BantayBagyo",,,"0","0","1383970604000","https://www.facebook.com/BalitanghaliGTV/posts/pfbid024yoHiQofMyRBZpFHpxjLiggMfLhbMyVQc3h7eqqy2qrzY3HB2Bj5WhsA7XscFECTl"
,,,,"151550808243386","OFW Waray International <New Version>","https://scontent-iad3-1.xx.fbcdn.net/v/t39.30808-1/327237670_506223954952349_8596317872284929692_n.jpg?stp=cp0_dst-jpg_tt6&cstp=mx366x366&ctp=s40x40&_nc_cat=108&ccb=1-7&_nc_sid=2d3e12&_nc_ohc=BI6_Dipe4ukQ7kNvwHGgkG7&_nc_oc=AdqGeKsXEBjFmw-Aa3_BD_0MjKsjJO-QDjnIORNW1EDU9FWTBlJ5ha51nAopSTVOtrM&_nc_zt=24&_nc_ht=scontent-iad3-1.xx&_nc_gid=LrxsmlR0Sm1xVRZlrOepQQ&_nc_ss=7c2a8&oh=00_AQCQj2-9coUu9CzPcHkxjXL-6v51VFidrdcjhLUBnNJ8fA&oe=6A60168F","https://www.facebook.com/OFWWINV","6","590380274360435","Repost","8",,"8","0","1384017618000","https://www.facebook.com/OFWWINV/posts/590380274360435"
"No photo description available.","1419176278312321","photo","https://www.facebook.com/photo/?fbid=1419176278312321&set=a.224565619711330","100064736796914","Walang Baha Kung Walang Corrupt","https://scontent-iad3-1.xx.fbcdn.net/v/t39.30808-1/243462816_224565666377992_2137791791671257419_n.png?stp=c0.0.600.600a_cp0_dst-png&cstp=mx600x600&ctp=s40x40&_nc_cat=104&ccb=1-7&_nc_sid=2d3e12&_nc_ohc=Swbn-QE-Mq4Q7kNvwHkDSS_&_nc_oc=AdpER8kGmhV-VI_eJK2S1HK9kCZRe3ADDaXbzk-h2uAXHyTKlhqt_nTSSgU-Du2liB0&_nc_zt=24&_nc_ht=scontent-iad3-1.xx&_nc_gid=LrxsmlR0Sm1xVRZlrOepQQ&_nc_ss=7c2a8&oh=00_AQAAYCfoeH8wBlMEx2YNB5LLSnJcXYNrmGnH41rfQeWSFQ&oe=6A603714","https://www.facebook.com/walangbahakungwalangcorrupt","0","1419176278312321","The Philippines appears on the verge of being engulfed by Super Typhoon Yolanda (Haiyan) in this composite image taken by the geostationary satellites of the Japan Meteorological Agency (JMA) and the European Organisation for the Exploitation of Meteorological Satellites (EUMETSAT) on November 7, 9:00 p.m. PHL time. 

Photo courtesy of EUMETSAT via Flickr (GMA News)","10",,"10","4","1383917337000","https://www.facebook.com/photo.php?fbid=1419176278312321&set=a.224565619711330&type=3"
"No photo description available.","543217379097627","photo","https://www.facebook.com/photo/?fbid=543217379097627&set=a.217669373950200","100071214152148","Slam Dunk [for Filipino fans]","https://scontent-iad6-1.xx.fbcdn.net/v/t39.30808-1/311134108_217669400616864_220226358265564913_n.png?stp=cp0_dst-png&cstp=mx471x475&ctp=p40x40&_nc_cat=107&ccb=1-7&_nc_sid=2d3e12&_nc_ohc=gSLvdPTQo6sQ7kNvwGAw7js&_nc_oc=AdqnT71TyDedIIupioOA3Jb-51dO4LgF2kSIJQPIs9BQDXDcSpFv2R3W4Wnl0K3747E&_nc_zt=24&_nc_ht=scontent-iad6-1.xx&_nc_gid=LrxsmlR0Sm1xVRZlrOepQQ&_nc_ss=7c2a8&oh=00_AQCF4HktmY9KW8zAbm4CmH62yiRG3-DrDsjAzqgUb0bMTg&oe=6A6018DA","https://www.facebook.com/SlamDunk.forFilipinofans","0","543217379097627","Admin Esh: Good day everyone! Please stay safe and warm and be informed about the typhoon today, wag susugod sa baha!","10",,"10","0","1383889120000","https://www.facebook.com/photo.php?fbid=543217379097627&set=a.217669373950200&type=3"
,,,,"100064759896274","Philippine Information Agency","https://scontent-iad3-2.xx.fbcdn.net/v/t39.30808-1/600330018_1286928100142508_3654731914680014610_n.jpg?stp=c110.61.750.750a_cp0_dst-jpg_tt6&cstp=mx750x750&ctp=s40x40&_nc_cat=105&ccb=1-7&_nc_sid=2d3e12&_nc_ohc=4qz3IRy0wYkQ7kNvwFAJo5V&_nc_oc=AdooaYlpc6ohq15hMsyWTy5o0fPdA6mQ_vri88WabMRmS7QcmEDY9o23DhTSnKJeAtY&_nc_zt=24&_nc_ht=scontent-iad3-2.xx&_nc_gid=dTVWSR9LlWX94bAz4eymwA&_nc_ss=7c2a8&oh=00_AQDlNBzI9kW-AxQl2ZM5yuu_ZWC-AM_oeW7Rnw8cI72bog&oe=6A602847","https://www.facebook.com/pia.gov.ph","0","7607298952630898","RT @meralco: (1/3) #YolandaPH Para Sa mga reports kaugnay sa baha at potential hazards dulot ng natumbang poste, maaaring tumawag sa 16211.",,,"0","0","1383874305000","https://www.facebook.com/pia.gov.ph/posts/pfbid02gf7T6ZXJ7HU5E4sQzp7LSv8Szd3buy1HMSNxh1DsBouQEyYukMrX9ZHwRvYemAJkl"
"No photo description available.","1419025711660711","photo","https://www.facebook.com/photo/?fbid=1419025711660711&set=a.224565619711330","100064736796914","Walang Baha Kung Walang Corrupt","https://scontent-iad3-1.xx.fbcdn.net/v/t39.30808-1/243462816_224565666377992_2137791791671257419_n.png?stp=c0.0.600.600a_cp0_dst-png&cstp=mx600x600&ctp=s40x40&_nc_cat=104&ccb=1-7&_nc_sid=2d3e12&_nc_ohc=Swbn-QE-Mq4Q7kNvwHkDSS_&_nc_oc=AdpER8kGmhV-VI_eJK2S1HK9kCZRe3ADDaXbzk-h2uAXHyTKlhqt_nTSSgU-Du2liB0&_nc_zt=24&_nc_ht=scontent-iad3-1.xx&_nc_gid=dTVWSR9LlWX94bAz4eymwA&_nc_ss=7c2a8&oh=00_AQBxteIpbIzf-GnvW4qC7O13Dj5e5T2_EbfsYH7Kcslfyw&oe=6A603714","https://www.facebook.com/walangbahakungwalangcorrupt","0","1419025711660711","Effect of Typhoon Yolanda in Tacloban ... pls PRAY for our countrymen ...","12",,"12","42","1383873443000","https://www.facebook.com/photo.php?fbid=1419025711660711&set=a.224565619711330&type=3"
,,,,"100064518591460","DZMM Radyo Patrol 630","https://scontent-iad6-1.xx.fbcdn.net/v/t39.30808-1/668587708_1384714187022521_8343581617824766493_n.jpg?stp=c33.0.1012.1012a_cp6_dst-jpg_tt6&cstp=mx1012x1012&ctp=s40x40&_nc_cat=1&ccb=1-7&_nc_sid=2d3e12&_nc_ohc=SNb0wvffI00Q7kNvwHXka7M&_nc_oc=Ado6KfYKvzj2ujOaEF-r1Sbf0I-eQVqofQiV0FVmGnXYpk2JklOfLff6XoaXHZDnkw8&_nc_zt=24&_nc_ht=scontent-iad6-1.xx&_nc_gid=dTVWSR9LlWX94bAz4eymwA&_nc_ss=7c2a8&oh=00_AQDtp9lhKmRyFaOEv1BxwJ1LuFgopOrKOslqcH9kxPnaFw&oe=6A600C56","https://www.facebook.com/DZMMRadyo630","3","10151826647374620","80% ng Baco, Oriental Mindoro, nakalubog ngayon sa baha dahil kay #YolandaPH | via RP42 @dennis_datu","22",,"22","7","1383959190000","https://www.facebook.com/DZMMRadyo630/posts/pfbid0iH9FAHFQs9ESc31PLatUgfE47ki6ddxzFvWAoZkGkXgvTvFFTdzm17Z4Zdw8z17yl"
"No photo description available.","1419174064979209","photo","https://www.facebook.com/photo/?fbid=1419174064979209&set=a.224565619711330","100064736796914","Walang Baha Kung Walang Corrupt","https://scontent-iad3-1.xx.fbcdn.net/v/t39.30808-1/243462816_224565666377992_2137791791671257419_n.png?stp=c0.0.600.600a_cp0_dst-png&cstp=mx600x600&ctp=s40x40&_nc_cat=104&ccb=1-7&_nc_sid=2d3e12&_nc_ohc=Swbn-QE-Mq4Q7kNvwHkDSS_&_nc_oc=AdpER8kGmhV-VI_eJK2S1HK9kCZRe3ADDaXbzk-h2uAXHyTKlhqt_nTSSgU-Du2liB0&_nc_zt=24&_nc_ht=scontent-iad3-1.xx&_nc_gid=dTVWSR9LlWX94bAz4eymwA&_nc_ss=7c2a8&oh=00_AQBxteIpbIzf-GnvW4qC7O13Dj5e5T2_EbfsYH7Kcslfyw&oe=6A603714","https://www.facebook.com/walangbahakungwalangcorrupt","6","1419174064979209","","23",,"23","16","1383916742000","https://www.facebook.com/photo.php?fbid=1419174064979209&set=a.224565619711330&type=3"
,,,,"100063883384152","The SlickMaster's Files","https://scontent-iad3-2.xx.fbcdn.net/v/t39.30808-1/317908772_563009489171826_7199176069668413736_n.jpg?stp=cp0_dst-jpg_tt6&cstp=mx500x500&ctp=s40x40&_nc_cat=103&ccb=1-7&_nc_sid=2d3e12&_nc_ohc=475mjaPJZocQ7kNvwFgprrr&_nc_oc=AdrUVQYf55dGzaETwPvkmpWacwa7WKfrfvA3QE3oP7LKnulMRNeP_YPqBzA5CRkGPOI&_nc_zt=24&_nc_ht=scontent-iad3-2.xx&_nc_gid=dTVWSR9LlWX94bAz4eymwA&_nc_ss=7c2a8&oh=00_AQCFu5pN0mosWwkgLdAj4HHoS6X21bwu4I6oqg-G56qVrA&oe=6A6014DE","https://www.facebook.com/theslickmastersfiles","0","6318258138223927","Anak, natutuwa ka pa na bumabagyo sa lugar natin? Wag kang iiyak pag nilubog na ng baha ang bahay natin ha? Paki-explain. Labyu.",,,"0","0","1383916656000","https://www.facebook.com/theslickmastersfiles/posts/pfbid0QCwj15JYNkAmuyF6ym6kbWu2GJd9vQoftp7tEf639eGxJ1BF1Qx4tESrHd3pHXzLl"
,,,,"100064518591460","DZMM Radyo Patrol 630","https://scontent-iad6-1.xx.fbcdn.net/v/t39.30808-1/668587708_1384714187022521_8343581617824766493_n.jpg?stp=c33.0.1012.1012a_cp6_dst-jpg_tt6&cstp=mx1012x1012&ctp=s40x40&_nc_cat=1&ccb=1-7&_nc_sid=2d3e12&_nc_ohc=SNb0wvffI00Q7kNvwHXka7M&_nc_oc=Ado6KfYKvzj2ujOaEF-r1Sbf0I-eQVqofQiV0FVmGnXYpk2JklOfLff6XoaXHZDnkw8&_nc_zt=24&_nc_ht=scontent-iad6-1.xx&_nc_gid=dTVWSR9LlWX94bAz4eymwA&_nc_ss=7c2a8&oh=00_AQDtp9lhKmRyFaOEv1BxwJ1LuFgopOrKOslqcH9kxPnaFw&oe=6A600C56","https://www.facebook.com/DZMMRadyo630","0","10151826633064620","Bucayao River sa Calapan City, nagsimula nang umapaw; baha patungo sa Poblacion | via RP42 @dennis_datu","12",,"12","5","1383958343000","https://www.facebook.com/DZMMRadyo630/posts/pfbid02UUdbjW9EV6GvTK5nVMvobC9CAveh2VxCSZ3SRcEWH8VWqhsrp9MZFTJoBk6therQl"
,,,,"100064151706734","Robertnatics","https://scontent-iad6-1.xx.fbcdn.net/v/t39.30808-1/503589846_1123478093133904_501857240708806774_n.jpg?stp=cp0_dst-jpg_tt6&cstp=mx1084x1080&ctp=s40x40&_nc_cat=107&ccb=1-7&_nc_sid=2d3e12&_nc_ohc=3R2zEMtAhiEQ7kNvwFOTwcw&_nc_oc=Adq20C9HFEstsxfafgdzrnsQsb9j0DzN_KQKOMT4YmsR2VYMGE0nGBLPAMj8IzYg_ro&_nc_zt=24&_nc_ht=scontent-iad6-1.xx&_nc_gid=q9OIcIlgnMDLpjMrjijybg&_nc_ss=7c2a8&oh=00_AQDx8R7zraBuWPPvAKFMiac6TJOQYqjhrpW8-6AZb62FIQ&oe=6A600DAF","https://www.facebook.com/RobertManoDZMM","0","598554096859458","Bucayao River sa Calapan City, nagsimula nang umapaw; baha patungo sa Poblacion | via RP42 @dennis_datu",,,"0","0","1383958993000","https://www.facebook.com/RobertManoDZMM/posts/pfbid02kgPGmTdu768C9yqJmjcHXaB5p2PRdQTDcRQw2VJrcmy8GibT3MD4NbpXf1yBUJBdl"
,,,,"100064151706734","Robertnatics","https://scontent-iad6-1.xx.fbcdn.net/v/t39.30808-1/503589846_1123478093133904_501857240708806774_n.jpg?stp=cp0_dst-jpg_tt6&cstp=mx1084x1080&ctp=s40x40&_nc_cat=107&ccb=1-7&_nc_sid=2d3e12&_nc_ohc=3R2zEMtAhiEQ7kNvwFOTwcw&_nc_oc=Adq20C9HFEstsxfafgdzrnsQsb9j0DzN_KQKOMT4YmsR2VYMGE0nGBLPAMj8IzYg_ro&_nc_zt=24&_nc_ht=scontent-iad6-1.xx&_nc_gid=q9OIcIlgnMDLpjMrjijybg&_nc_ss=7c2a8&oh=00_AQDx8R7zraBuWPPvAKFMiac6TJOQYqjhrpW8-6AZb62FIQ&oe=6A600DAF","https://www.facebook.com/RobertManoDZMM","0","598555536859314","80% ng Baco, Oriental Mindoro, nakalubog ngayon sa baha dahil kay #YolandaPH | via RP42 @dennis_datu",,,"0","0","1383959270000","https://www.facebook.com/RobertManoDZMM/posts/pfbid0v3NuYM5WPYAr85YNxWQgvtsTPLxig3ZEagUDaJM72wvLHFti8bj8d8CkjLNhcudkl"
,,,,"100070196649663","News around the World","https://scontent-iad3-2.xx.fbcdn.net/v/t39.30808-1/309394136_216943913988829_6115748413365582793_n.png?stp=cp0_dst-png&cstp=mx957x960&ctp=s40x40&_nc_cat=103&ccb=1-7&_nc_sid=2d3e12&_nc_ohc=qKaKUFdV72YQ7kNvwGQcLd0&_nc_oc=Adp08ZbNCZskKFa9zQA1S19rNsafBIRTjbDcu9u7LdUdTXOCLTWWKp7rlcBvISygPrM&_nc_zt=24&_nc_ht=scontent-iad3-2.xx&_nc_gid=q9OIcIlgnMDLpjMrjijybg&_nc_ss=7c2a8&oh=00_AQDNhJvHGyPcxETXgg4zhCvrRD2bKehfm3gDJgrn0Yynvw&oe=6A6019F9","https://www.facebook.com/profile.php?id=100070196649663","0","669326489753252","Sinapit ng Tacloban, nakakabahala - Palasyo 

Naniniwala ang Malacañang na nakakaalarma ang
sitwasyon ngayon sa Tacloban City matapos ang
pananalasa ng bagyong Yolanda. 

Sinabi ni Cabinet Sec. Jose Rene Almendras na
batay sa mga tinatanggap na ulat, nakapanlulumo
ang sinapit ng Tacloban City lalo sa mga nasirang
ari-arian at bilang ng mga casualties. 

Ayon kay Almendras, nananawagan sila sa lahat
ng maaring makatulong lalo sa repacking ng mga relief goods na ipapadala sa mga biktima. 

Maliban sa mga bahay at gusaling sinira ng malakas na hangin, lubog din ng hanggang 10 talampakang baha ang ilang bahagi ng Tacloban City dulot ng storm surge. 

Batay sa mga naglalabasang reports mula sa ground, mahigit 100 katao ang maaring namatay
sa pananalasa ng bagyo lalo ng dala nitong storm
surge. 

Marami sa mga biktima ay nakitang nakakalat sa
mga daan matapos tangayin ng tubig baha. 

Maging ang Pangulong Aquino daw ay nagulat sa
maraming casualty sa storm surge lalo pa't puspusan ang ginawang evacuation ng gobyerno
sa mga dadaanan ng bagyong Yolanda. 

Sa ngayon, massive relief operations daw ang nakakasang gagawin ng gobyerno kung saan dalawang operations center ang itatayo sa Tacloban City para sa Eastern Visayas habang sa Roxas City naman para sa Western Visayas. 

Kabilin-bilinan daw ng Pangulong Aquino na ma-
account at ma-rescue ang lahat ng mga kinakailangang hanapin kaya iniutos ang malawakang rescue operations. 

Sa ngayon, prayoridad daw ang pagdadala ng mga
relief goods kaya saka na lamang iikot ang Pangulong Aquino sa mga sinalanta ng kalamidad
para hindi makaantala sa biyahe ng C-130 at
makaabala sa mga relief and rescue operations. 

Kanina, nakaalis na ang tatlong C-130 planes ng
Philippine Air Force (PAF) lulan ang mga communications technicians, relief goods at mga rescue teams na kinabibilangan ng mga sundalo. 

Pinakahuling bumiyahe ngayong hapon ang ilang
Presidential Security Group (PSG) members na
magsasagawa ng occular inspection bago dumalaw doon ang Pangulong Aquino.

Bombo Radyo",,,"0","0","1384004049000","https://www.facebook.com/permalink.php?story_fbid=pfbid02w3NJLjwfvQaycSNdZAadwKmTFH1JDd9VToiZCxjV2F8EfpgHAzL5rp7dw8rahHw5l&id=100070196649663"
"No photo description available.","1419059198324029","photo","https://www.facebook.com/photo/?fbid=1419059198324029&set=a.224565619711330","100064736796914","Walang Baha Kung Walang Corrupt","https://scontent-iad3-1.xx.fbcdn.net/v/t39.30808-1/243462816_224565666377992_2137791791671257419_n.png?stp=c0.0.600.600a_cp0_dst-png&cstp=mx600x600&ctp=s40x40&_nc_cat=104&ccb=1-7&_nc_sid=2d3e12&_nc_ohc=Swbn-QE-Mq4Q7kNvwHkDSS_&_nc_oc=AdpER8kGmhV-VI_eJK2S1HK9kCZRe3ADDaXbzk-h2uAXHyTKlhqt_nTSSgU-Du2liB0&_nc_zt=24&_nc_ht=scontent-iad3-1.xx&_nc_gid=q9OIcIlgnMDLpjMrjijybg&_nc_ss=7c2a8&oh=00_AQCMD7bPASEu6VoLQ6R-9FIFrJWY1Igbui_xcW6-nzsquA&oe=6A603714","https://www.facebook.com/walangbahakungwalangcorrupt","1","1419059198324029","","43",,"43","44","1383882160000","https://www.facebook.com/photo.php?fbid=1419059198324029&set=a.224565619711330&type=3"
,,,,"100064697346538","ASTIG NG PINOY","https://scontent-iad6-1.xx.fbcdn.net/v/t39.30808-1/602331804_1297969005702999_2523398752146844267_n.jpg?stp=cp0_dst-jpg_tt6&cstp=mx2037x2048&ctp=s40x40&_nc_cat=106&ccb=1-7&_nc_sid=2d3e12&_nc_ohc=xsgDGqngD38Q7kNvwFpn5b7&_nc_oc=AdrFzgDpx6No_HbkH27nlE6iJ8sLX_hb3xTBINrLOC-LYp8hU9Oh4s5ZhNWp1g4Plzs&_nc_zt=24&_nc_ht=scontent-iad6-1.xx&_nc_gid=q9OIcIlgnMDLpjMrjijybg&_nc_ss=7c2a8&oh=00_AQCP8A2Vuj8oRMASWIacC2SPnuBJqfIDWNmKh0BadNHsuw&oe=6A600B80","https://www.facebook.com/ASTIGNGPINOY67","0","623035721093922","Si Pedrong Madasalin.

Si Pedro na relihiyoso araw-araw nagdadasal, araw-
araw nasa simbahan.
**BIGLANG may balitang magkakaron ng bagyo sa
lugar nila**
Mga tao nag-usap: May bagyo na napakalakas na
parating balita sa radyo kelangan na daw natin
LUMIKAS!
PEDRO: Hindi ako lilikas, hindi ako papabayaan ng
Panginoon, araw-araw ako
nagdadasal.
*DUMATING ANG NAPAKALAKAS NA
BAGYO*
Mga tao: Ang baha hanggang tuhod na! Pedro
tara na lumikas na tayo!!
Pedro: Hindi ako natatakot hindi ako papabayaan
ng Panginoon, araw-araw ako
nagsisilbi sa kanya.
*LALONG LUMAKAS ANG BAGYO*
Barangay tanod nakasakay na sa bangka: Pedro,
hanggang leeg na ang baha! Umakyat ka na dito
sa bangka baka mapapano ka! LAHAT LUMIKAS
NA!!
Pedro: Mahal ako ng Panginoon, hindi niya ako
pababayaan, iwan niyo na ako dito!
*SOBRANG LAKAS NA NG BAGYO*
SI PEDRO NASA TAAS NA NG BUBONG NILA LALO
PA TUMATAAS ANG BAHA.
*MAY HELICOPTER DUMAAN (ANG PRESIDENTE NG
PILIPINAS)*
Presidente: PEDRO MAAWA KA SA SARILI MO!!
KUKUNIN KA NA NAMIN DIYAN SA ATIP NG BAHAY
NIYO!! LUMIKAS NA TAYO!
Pedro: PRESIDENTE, mauna na po kayo!! MAHAL
AKO NG PANGINOON!!! HINDING-HINDI NIYA
AKO PABABAYAAN, BUONG BUHAY AKO NAG-SILBI
SA KANYA!!!
*LUMUBOG ANG BUONG BARYO, at hindi pinalad
si PEDRO*
*NAG USAP SI PEDRO AT ANG MAHAL NA
PANGINOON SA LANGIT*
Pedro: Mahal kong Panginoon, bakit naman po
ganun?? Bakit niyo ako pinabayaan??
Buong
buhay ko ngsilbi ako sa inyo mahal naPanginoon.
Panginoon: Mahal kong Pedro hindi kita
pinabayaan, 4 na beses n beses kitang tinulungan.
Pedro: Panginoon?? Pano nangyari apat na beses
mo ko tinulungan mahal na
Panginoon???
Mahal na Panginoon: Sa sobrang mahal na mahal
kita, unang una, Parating pa lang ang bagyo
pinarinig ko na sa iyo ang BALITA NA MAY BAGYO
at LUMIKAS NA, hindi ka lumikas. Pangalawa,
sinadya ko pabalikin ang mga tao na hanggang
tuhod na ang baha para maisama ka
sa paglikas,pero inayawan mo parin. Pangatlo, PINADALA KO
NA ANG BARANGAY TANOD na
nakasakay sa bangka, binaliwala mo at pang APAT
PRESIDENTE NA MISMO PINADALA KO SAYO, HINDI MO
PARIN PINANSIN! ANO GUSTO MO AKO PA ANG
BUMABA
PARA TULUNGAN KA????

MORAL LESSON: NASA DIYOS ANG AWA. NASA TAO
ANG GAWA. :)

#LetsPrayforthePhilippines

-meryl",,,"0","0","1383920149000","https://www.facebook.com/ASTIGNGPINOY67/posts/pfbid035oXGXkj1dLQBHgYydfiuf4z6weytsAfgNZbY6rXzLpgwYM5jVML48WGM3M4kNZSyl"
"No photo description available.","1419443224952293","photo","https://www.facebook.com/photo/?fbid=1419443224952293&set=a.224565619711330","100064736796914","Walang Baha Kung Walang Corrupt","https://scontent-iad3-1.xx.fbcdn.net/v/t39.30808-1/243462816_224565666377992_2137791791671257419_n.png?stp=c0.0.600.600a_cp0_dst-png&cstp=mx600x600&ctp=s40x40&_nc_cat=104&ccb=1-7&_nc_sid=2d3e12&_nc_ohc=Swbn-QE-Mq4Q7kNvwHkDSS_&_nc_oc=AdpER8kGmhV-VI_eJK2S1HK9kCZRe3ADDaXbzk-h2uAXHyTKlhqt_nTSSgU-Du2liB0&_nc_zt=24&_nc_ht=scontent-iad3-1.xx&_nc_gid=q9OIcIlgnMDLpjMrjijybg&_nc_ss=7c2a8&oh=00_AQCMD7bPASEu6VoLQ6R-9FIFrJWY1Igbui_xcW6-nzsquA&oe=6A603714","https://www.facebook.com/walangbahakungwalangcorrupt","8","1419443224952293","","37",,"37","124","1383994869000","https://www.facebook.com/photo.php?fbid=1419443224952293&set=a.224565619711330&type=3"
"No photo description available.","1419388138291135","photo","https://www.facebook.com/photo/?fbid=1419388138291135&set=a.224565619711330","100064736796914","Walang Baha Kung Walang Corrupt","https://scontent-iad3-1.xx.fbcdn.net/v/t39.30808-1/243462816_224565666377992_2137791791671257419_n.png?stp=c0.0.600.600a_cp0_dst-png&cstp=mx600x600&ctp=s40x40&_nc_cat=104&ccb=1-7&_nc_sid=2d3e12&_nc_ohc=Swbn-QE-Mq4Q7kNvwHkDSS_&_nc_oc=AdpER8kGmhV-VI_eJK2S1HK9kCZRe3ADDaXbzk-h2uAXHyTKlhqt_nTSSgU-Du2liB0&_nc_zt=24&_nc_ht=scontent-iad3-1.xx&_nc_gid=TrDj1kye03f9QeKeAh5wpA&_nc_ss=7c2a8&oh=00_AQAi-EMnDV5V7os5xaYv8bRPyQuUdoLsqYyMPtOeH6GGFw&oe=6A603714","https://www.facebook.com/walangbahakungwalangcorrupt","7","1419388138291135","","13",,"13","11","1383978593000","https://www.facebook.com/photo.php?fbid=1419388138291135&set=a.224565619711330&type=3"
,,,,"100069144534674","Eagle News","https://scontent-iad6-1.xx.fbcdn.net/v/t39.30808-1/302495836_5446732305433602_2556036293795182370_n.jpg?stp=cp0_dst-jpg_tt6&cstp=mx672x672&ctp=s40x40&_nc_cat=107&ccb=1-7&_nc_sid=2d3e12&_nc_ohc=QfC8D-3NrMYQ7kNvwFu_37c&_nc_oc=AdpSYB__YSMIIzQIxV_dSvxfmfPcV905_dV0SQjdSyekml7xQFxDnoq47lZClSg7XFE&_nc_zt=24&_nc_ht=scontent-iad6-1.xx&_nc_gid=TrDj1kye03f9QeKeAh5wpA&_nc_ss=7c2a8&oh=00_AQBaK02r9BrwvB9ZDGVwCyc3R5FSJ4bNT7PGUIsTyVzwOA&oe=6A6032A1","https://www.facebook.com/EagleNews","1","489862677787281","May komunikasyon na sa Samar.  Munisipyo sa Hernani, baha.  #eaglenews","4",,"4","0","1383896597000","https://www.facebook.com/EagleNews/posts/pfbid0xMVHdDtkRrV86c9E4KTGqr2W9DFoZMwGGkLCWf1hn5RNyedTrudUePEVYpqMrCoKl"
"No photo description available.","476322759150111","photo","https://www.facebook.com/photo/?fbid=476322759150111&set=a.403913445216929","100067948291973","Fairytail is Rock (PH)","https://scontent-iad6-1.xx.fbcdn.net/v/t39.30808-1/305812495_403913471883593_1398228741545898513_n.jpg?stp=cp0_dst-jpg_tt6&cstp=mx500x500&ctp=s40x40&_nc_cat=107&ccb=1-7&_nc_sid=2d3e12&_nc_ohc=wjQNoYiYEpEQ7kNvwEuTnvf&_nc_oc=AdriGhy4nQi0joRP9MtQ1nTjWXqev4O3r98qo6btFjTEKlaoPxX1_r8nd0Z38lh-Vc0&_nc_zt=24&_nc_ht=scontent-iad6-1.xx&_nc_gid=TrDj1kye03f9QeKeAh5wpA&_nc_ss=7c2a8&oh=00_AQCrPIl9CMoFNr25kWBQmH6SBJQGXXqS_ZTA6EdYAzxRQA&oe=6A601CB5","https://www.facebook.com/FairytailisRockPH","2","476322759150111","Did you watch the new chapter? :)
It was funny how Loke got the addresses tho xD

Pinas, musta na sa baha?? Ok lang kayo jan?

Cheliα Blendy ஐ","14",,"14","1","1383959472000","https://www.facebook.com/photo.php?fbid=476322759150111&set=a.403913445216929&type=3"
