url,twitterUrl,text,imageSeverity
https://x.com/dost_pagasa/status/1684125953201672193,https://twitter.com/dost_pagasa/status/1684125953201672193,"Heavy Rainfall Warning No. 6  #NCR_PRSD
Weather System: TY EGAY / SW MONSOON
Issued at: 5:00 PM,26 July 2023

Yellow Warning: Zambales, Bataan.
Associated Hazard: FLOODING in flood-prone areas

Meanwhile, light to moderate with occasional heavy rains affecting Tarlac and Pampanga which may persist within 3 hours.

Expect light to moderate with occasional heavy rains over Metro Manila, Bulacan, and Nueva Ecija within the next 3 hours.

The public and the Disaster Risk Reduction and Management Offices concerned are advised to MONITOR the weather condition and watch for the next advisory to be issued at 8:00 PM Today.

For more information and queries, please call telephone numbers 8922-1992 and 8927-1335 or log on to https://t.co/UVDoibkVeg.",NOT RELEVANT
https://x.com/dost_pagasa/status/1684035645055062017,https://twitter.com/dost_pagasa/status/1684035645055062017,"Heavy Rainfall Warning No. 4  NCR_PRSD
Weather System: TY EGAY / SW MONSOON
Issued at: 11:00 AM,26 July 2023

Yellow Warning: Zambales, Bataan.
Associated Hazard: FLOODING in flood-prone areas

Meanwhile, light to moderate with occasional heavy rains affecting Tarlac, Pampanga, Rizal, Laguna, and Batangas which may persist within 3 hours.

Expect light to moderate rains over Metro Manila, Nueva Ecija, Bulacan, Cavite, and Quezon within the next 3 hours.

The public and the Disaster Risk Reduction and Management Offices concerned are advised to MONITOR the weather condition and watch for the next advisory to be issued at 2:00 PM Today.

For more information and queries, please call telephone numbers 8922-1992 and 8927-1335 or log on to https://t.co/UVDoibkVeg.",NOT RELEVANT
https://x.com/dost_pagasa/status/1683994632324276224,https://twitter.com/dost_pagasa/status/1683994632324276224,"Heavy Rainfall Warning No. 3  NCR_PRSD
Weather System: TY EGAY / SW MONSOON
Issued at: 8:00 AM,26 July 2023

Orange Warning: Bataan, Zambales.
Associated Hazard: FLOODING is still THREATENING

Yellow Warning: Tarlac, Pampanga.
Associated Hazard: FLOODING in flood-prone areas

Meanwhile, light to moderate with occasional heavy rains affecting Rizal, Nueva Ecija, and Bulacan, which may persist within 3 hours.

Expect light to moderate rains over Metro Manila, Cavite, Laguna, Batangas, and Quezon within the next 3 hours.

The public and the Disaster Risk Reduction and Management Offices concerned are advised to MONITOR the weather condition and watch for the next advisory to be issued at 11:00 AM Today.

For more information and queries, please call telephone numbers 8922-1992 and 8927-1335 or log on to https://t.co/UVDoibkVeg.",NOT RELEVANT
https://x.com/maitenerz/status/1683919421285486592,https://twitter.com/maitenerz/status/1683919421285486592,@MMDA May I know the flood situation in Manila Area and East Service Road?,NOT RELEVANT
https://x.com/FloresDeanRizal/status/1683882631338037253,https://twitter.com/FloresDeanRizal/status/1683882631338037253,"Manila bay Reclamation destroy Biodiversity #Ecosystem &amp;cause water displacement to flood Bulacan Cavite NCR &amp;silted Pampanga river; @DENR_EnviBureau corrupt DENR issue ECC w/bribe @lizamarcos_ @MannyPacquiao @senbongrevilla @sjpenrile @DOJPH @VPPilipinas 
https://t.co/XtMMWHu6EN",NOT RELEVANT
https://x.com/FloresDeanRizal/status/1683866521771331584,https://twitter.com/FloresDeanRizal/status/1683866521771331584,Worst impacts of #reclamation cause more water #displacement in Manila bay to flood NCR Bulacan Cavite &amp; silted Pampanga river; @denr_emb corrupt DENR issue ECC w/bribe @indaysara @opgovph @KalikasanPNE @Politiko_Ph @stgatchalian @loren_legarda @pnagovph  https://t.co/rofWQio5Lp,NOT RELEVANT
https://x.com/FloresDeanRizal/status/1683860664044118016,https://twitter.com/FloresDeanRizal/status/1683860664044118016,Bad effect of #reclamation will cause more water displacement in Manila bay to flood NCR Bulacan Cavite &amp; silted Pampanga river; @DENROfficial corrupt DENR issue ECC w/ bribe @MMDA @ManilaPIO @NEDAhq @usbr @oceana @IBONFoundation @pama_pil @bongbongmarcos  https://t.co/37QrYT8p0H,NOT RELEVANT
https://x.com/manilabulletin/status/1685662782858162176,https://twitter.com/manilabulletin/status/1685662782858162176,"Tens of thousands of people were evacuated from flood-prone areas of Beijing as Typhoon Doksuri lashed China's capital with heavy rain on Sunday and residents were urged to stay indoors.

https://t.co/YboK12j3pu",NOT RELEVANT
https://x.com/FloresDeanRizal/status/1683875431722926086,https://twitter.com/FloresDeanRizal/status/1683875431722926086,Reclamation will destroy Manila bay Ecosystem #Biodiversity &amp; cause water displacement to flood Bulacan Cavite NCR &amp; silted Pampanga river; @DENR_FASPS corrupt DENR issue ECC w/bribe @AsianCenturyPH @DZRH_03 @NET25TV @dzup1602 @pcogovph @UNTV_SK @SCPh_PIO https://t.co/LIijS6FVkI.,NOT RELEVANT
https://x.com/AJane71/status/1685793099518492673,https://twitter.com/AJane71/status/1685793099518492673,"If only Pnoy was open-minded about continuity, GMA's flood control projects would've been finished &amp; it could have alleviated the flooding in Metro Manila. I also hope that the Marcos admin will work on these projects as well.",NOT RELEVANT
https://x.com/navarro_stanley/status/1684883141822128128,https://twitter.com/navarro_stanley/status/1684883141822128128,@MMDA any flood update in Manila area,NOT RELEVANT
