"attachments/0/accessibilityCaption","attachments/0/id","attachments/0/type","attachments/0/url","attachments/1/accessibilityCaption","attachments/1/id","attachments/1/type","attachments/1/url","attachments/2/accessibilityCaption","attachments/2/id","attachments/2/type","attachments/2/url","attachments/3/accessibilityCaption","attachments/3/id","attachments/3/type","attachments/3/url","attachments/4/accessibilityCaption","attachments/4/id","attachments/4/type","attachments/4/url","author/id","author/name","author/profilePicture","author/profileUrl","commentsCount","postId","postText","reactions/like","reactions/wow","reactionsCount","sharesCount","timestamp","url"
,,,,,,,,,,,,,,,,,,,,"1546070940","Myck Romero","https://scontent-iad3-1.xx.fbcdn.net/v/t39.30808-1/494130534_10235297775695593_8116588975253801617_n.jpg?stp=cp0_dst-jpg_tt6&cstp=mx960x956&ctp=s24x24&_nc_cat=108&ccb=1-7&_nc_sid=1d2534&_nc_ohc=TfWQUc_sdi4Q7kNvwH9TCBx&_nc_oc=AdrXuLSeiII-wVFFEdzAjdjhNud20uS-8GjjhxL6FLWrZ1pu9XVIoQdTXDXLulRpl6Y&_nc_zt=24&_nc_ht=scontent-iad3-1.xx&_nc_gid=DEE0ShZsosjwH2XyT6_VVg&_nc_ss=7c2a8&oh=00_AQCDHHHJ_EWl0x0aQe6dvF6-noYSFgx3RL8MGXlrYx5RLw&oe=6A6028DE","https://www.facebook.com/wylzen","0","702291933197297","Keep safe mga bro! 
Storm/flood safety reminders po:

*Madulas kalsada, delikado mga open manholes at potholes… wag lumusong sa baha or magbike kung di naman importante lakad, just stay at home.

*If home is critically flooded, save immediate needs and documents and evacuate immediately.

*wash legs with soap and use alcohol every single time pagkaahon sa baha, iwas sa leptospirosis.

*charge gadgets and powerbanks.

*stock up on noodles and canned goods.

*keep updated on news update.

*if online, share your areas status to help fellow members avoid flooded areas.

***comment below in case i forgot something.","2",,"2","0","1411097246000","https://www.facebook.com/groups/UnitedFoldingBikers/permalink/702291933197297/"
,,,,,,,,,,,,,,,,,,,,"100076183608083","Nababaha","https://scontent-iad6-1.xx.fbcdn.net/v/t39.30808-1/308618460_174704285079024_7665233353168482823_n.jpg?stp=cp0_dst-jpg_tt6&cstp=mx516x510&ctp=p40x40&_nc_cat=109&ccb=1-7&_nc_sid=2d3e12&_nc_ohc=DaKijjh5jaYQ7kNvwGRfMxm&_nc_oc=AdrKDj0dUxr3VQAglAkSuy0j7R8kRU1VVmo5oQyLHrDCIlzbLRp1V5mbEapYNdm6IsE&_nc_zt=24&_nc_ht=scontent-iad6-1.xx&_nc_gid=DEE0ShZsosjwH2XyT6_VVg&_nc_ss=7c2a8&oh=00_AQCR2TC0Ao0f1o-3yWijLjoUkadAUoYZKLO9PePkh_uOvg&oe=6A601597","https://www.facebook.com/profile.php?id=100076183608083","0","7021757411168209","Retweeted 9News Philippines (@9newsph):

Flood alert: Rizal City's Ortigas Ave Extn, Imelda Ave, Bonifacio Ave, VV Soliven not passable to all types of vhcls http://t.co/cs0gptOJAI",,,"0","0","1411090637000","https://www.facebook.com/permalink.php?story_fbid=pfbid0ediG3v5jYNrrLBJvrWiXV4m8SP9VwP9BRGfGDgXJ2zsAkimBomu3b1HWcCmRJ9J1l&id=100076183608083"
"No photo description available.","10152490383183075","photo","https://www.facebook.com/photo/?fbid=10152490383183075&set=a.627874062706116",,,,,,,,,,,,,,,,,"100064505841988","Sanggunian ng mga Mag-aaral ng mga Paaralang Loyola ng Ateneo de Manila","https://scontent-iad3-1.xx.fbcdn.net/v/t39.30808-1/550227610_1204667711693412_8688323089565189072_n.jpg?stp=cp0_dst-jpg_tt6&cstp=mx1080x1080&ctp=s40x40&_nc_cat=104&ccb=1-7&_nc_sid=2d3e12&_nc_ohc=EP2K2rVOu0cQ7kNvwHPh-Uy&_nc_oc=AdrV8o7w-WTfNzEfQvIFkw8s79fxHyos9qryYu1hx428dCGnptN7n4k-wbg0FsXapmY&_nc_zt=24&_nc_ht=scontent-iad3-1.xx&_nc_gid=DEE0ShZsosjwH2XyT6_VVg&_nc_ss=7c2a8&oh=00_AQBID5NmEkMIjGKoOi0_drRy0x2WvpA4_Qj1dAnVpZLP_A&oe=6A603AA0","https://www.facebook.com/admusanggu","1","10152490383183075","We need your help in monitoring flooding in the different areas affected. Please go to bit.ly/Sept19FloodUpdates and fill up the form so we may be able to assess and approach the situation properly. 

Also, as inclement weather conditions persist, please don't hesitate to approach any Sanggu officers you know and raise your concerns to them. You can also choose to contact the ADSA helpline if you need assistance (0920-914-2372).

We hope everyone is safe!","15",,"15","74","1411120742000","https://www.facebook.com/photo.php?fbid=10152490383183075&set=a.627874062706116&type=3"
"No photo description available.","781806911884052","photo","https://www.facebook.com/photo/?fbid=781806911884052&set=a.519554241442655",,,,,,,,,,,,,,,,,"100057682958650","Lynskey Performance Designs Philippines","https://scontent-iad3-2.xx.fbcdn.net/v/t39.30808-1/272905570_4975859052478796_6000548900370479460_n.jpg?stp=cp0_dst-jpg_tt6&cstp=mx960x960&ctp=s40x40&_nc_cat=111&ccb=1-7&_nc_sid=2d3e12&_nc_ohc=q_iLzkOPvvsQ7kNvwHLP-LM&_nc_oc=AdosuQNtepZP7x7WsaVlGzzjbVL33w-aebmWgdafXsnEVfxWCQ9qJ_L0QWOTBdjbzLo&_nc_zt=24&_nc_ht=scontent-iad3-2.xx&_nc_gid=EAhqcJM1gneZ1ucjDOKryg&_nc_ss=7c2a8&oh=00_AQDNepPlyhWqQARzgCrYYrHGEA1dTuRk0aWpppy1qRm7Ow&oe=6A602A0C","https://www.facebook.com/LynskeyPhilippines","0","781806911884052","Hope everyone was safe yesterday from the flooding. Thanks for the pic, Adrian. God bless.","10",,"10","0","1411180919000","https://www.facebook.com/photo.php?fbid=781806911884052&set=a.519554241442655&type=3"
"No photo description available.","355803424585971","photo","https://www.facebook.com/photo/?fbid=355803424585971&set=a.148772485289067",,,,,,,,,,,,,,,,,"100076849332563","Flour en Dough by NBC School of Baking and Cake Decorating","https://scontent-iad3-1.xx.fbcdn.net/v/t39.30808-1/657718847_944016411503328_2690940463692147933_n.jpg?stp=cp0_dst-jpg_tt6&cstp=mx1024x1024&ctp=s40x40&_nc_cat=108&ccb=1-7&_nc_sid=2d3e12&_nc_ohc=QyvfPd9AnEEQ7kNvwHt5Lq2&_nc_oc=Adrh16OsW5LgfPkY4yR4zZCmdq9hJSzYEnvuDejJjAyvOJp5RrtfV6qWZzbZGmhgPag&_nc_zt=24&_nc_ht=scontent-iad3-1.xx&_nc_gid=EAhqcJM1gneZ1ucjDOKryg&_nc_ss=7c2a8&oh=00_AQAqafIFAb_EnRXJD3nZ8Cs2tXcZiVFH0bB3TnAi5gdZwA&oe=6A602164","https://www.facebook.com/NBCschool","3","355803424585971","BASIC CAKE DECORATING WORKSHOP
Masigasig na student on a stormy and flooded day.","24",,"24","0","1411170514000","https://www.facebook.com/photo.php?fbid=355803424585971&set=a.148772485289067&type=3"
,,,,,,,,,,,,,,,,,,,,"100000013671445","Marion Ion Lagoy","https://scontent-iad3-2.xx.fbcdn.net/v/t39.30808-1/457193752_8561702887173415_2495641407926232076_n.jpg?stp=cp0_dst-jpg_tt6&cstp=mx956x960&ctp=s24x24&_nc_cat=111&ccb=1-7&_nc_sid=e99d92&_nc_ohc=jcUsEiE8iv0Q7kNvwGeIS_Z&_nc_oc=AdqLqRhEIjuXKRVAvZ-hNoJgx65B66PPIJebyS725xX1eDq31bagz1dNIxvQB_pNdjY&_nc_zt=24&_nc_ht=scontent-iad3-2.xx&_nc_gid=EAhqcJM1gneZ1ucjDOKryg&_nc_ss=7c2a8&oh=00_AQDtH7nFqPEQ24ppjcHBzwuKgimbrAlL52Gc2bVaYzFVSw&oe=6A60368B","https://www.facebook.com/marionlagoy22","2","552725791521576","Ingat kayo AEX family","5",,"5","0","1411107126000","https://www.facebook.com/groups/aexclusiveelite/permalink/552725791521576/"
"No photo description available.","823312004379511","photo","https://www.facebook.com/photo/?fbid=823312004379511&set=a.551643326996701",,,,,,,,,,,,,,,,,"100064531156602","Pentecostal Missionary Church of Christ (4th Watch)","https://scontent-iad6-1.xx.fbcdn.net/v/t39.30808-1/484586336_1053587270135635_5074162563915170236_n.jpg?stp=cp0_dst-jpg_tt6&cstp=mx2048x2048&ctp=s40x40&_nc_cat=107&ccb=1-7&_nc_sid=2d3e12&_nc_ohc=H510jm6KIJcQ7kNvwGMOL8w&_nc_oc=AdqipDNPjg8KZlWeEHuOKnFLrLtJReYEe7XhTdAZ9GFzb79MGVxXTu9xh51eM5sVK4k&_nc_zt=24&_nc_ht=scontent-iad6-1.xx&_nc_gid=EAhqcJM1gneZ1ucjDOKryg&_nc_ss=7c2a8&oh=00_AQCm72UWAi_mWO3muc-dt7GfUVPAet7SWS4nlFSUMKgaXQ&oe=6A602B70","https://www.facebook.com/PMCC4W","35","823312004379511","""We went through fire and flood; but now You have brought us to a place of safety"" - Psalm 66:12

Please pray for those who are affected by the continuous rains brought about by typhoon Mario and habagat especially our brethren in the Church.
May the Lord keep them safe.

#pmcc4thwatch #dailylifeverse
For more inspiring quotes and verses, please visit:
www.dailylifeverse.com","1000",,"1000","164","1411099963000","https://www.facebook.com/photo.php?fbid=823312004379511&set=a.551643326996701&type=3"
"No photo description available.","375169529302927","photo","https://www.facebook.com/photo/?fbid=375169529302927&set=a.466277352211907",,,,,,,,,,,,,,,,,"100064889372482","Inside Marikina","https://scontent-iad6-1.xx.fbcdn.net/v/t39.30808-1/506053801_1137039015135734_4776680084036167143_n.jpg?stp=cp0_dst-jpg_tt6&cstp=mx1516x1536&ctp=s40x40&_nc_cat=107&ccb=1-7&_nc_sid=2d3e12&_nc_ohc=BWVwcgCFnN4Q7kNvwG7tBNP&_nc_oc=AdrrUlLbRFYQUrLDAHthB8sj6MDThjkz17UiUs_h-_nu-nkmCtBrTi9veBmYA6ZQtMY&_nc_zt=24&_nc_ht=scontent-iad6-1.xx&_nc_gid=EAhqcJM1gneZ1ucjDOKryg&_nc_ss=7c2a8&oh=00_AQD0DQbYZ5ZRO5h9-z6w5MuKo9wnnPmkny0-9ADVTjwvTg&oe=6A601EDB","https://www.facebook.com/InsideMarikina","0","375169529302927","#bahaMarikina floods at Camacho Phase 1 Nangka Marikina as of 9:49am from @mignoncathy","2","1","3","0","1411093356000","https://www.facebook.com/photo.php?fbid=375169529302927&set=a.466277352211907&type=3"
"No photo description available.","701807256567082","photo","https://www.facebook.com/photo/?fbid=701807256567082&set=a.129183496546256",,,,,,,,,,,,,,,,,"100083638178671","Alt Tab Media","https://scontent-iad6-1.xx.fbcdn.net/v/t39.30808-1/309470478_129183499879589_4629087368910609551_n.jpg?stp=c0.0.1411.1411a_cp0_dst-jpg_tt6&cstp=mx1411x1411&ctp=s40x40&_nc_cat=107&ccb=1-7&_nc_sid=2d3e12&_nc_ohc=oYaRHY2fTlEQ7kNvwHmu0Z_&_nc_oc=Adri64cJE0Eq4Mj6mKcTssgzg7zFEPh5mKEw3ZkyUk3aAU7kEyF1I1-fKmekeCUCIvo&_nc_zt=24&_nc_ht=scontent-iad6-1.xx&_nc_gid=EAhqcJM1gneZ1ucjDOKryg&_nc_ss=7c2a8&oh=00_AQCcgKz5w-Ms73QfXfpT09ND3Ooqkiota5ABQT4RTb0A-Q&oe=6A603555","https://www.facebook.com/alttabmedia","0","701807256567082","Storm Safety and Preparedness 

Before: http://www.weather.com/life/safety/flood/article/floods-before-the-storm_2011-10-05

During: http://www.weather.com/life/safety/flood/article/floods-during-the-storm_2011-10-05

After: http://www.weather.com/life/safety/flood/article/floods-after-the-storm_2011-10-05","1",,"1","0","1411096767000","https://www.facebook.com/photo.php?fbid=701807256567082&set=a.129183496546256&type=3"
"No photo description available.","854203734610601","photo","https://www.facebook.com/photo/?fbid=854203734610601&set=a.232149536816027",,,,,,,,,,,,,,,,,"100000629482501","Andy Yun","https://scontent-iad3-1.xx.fbcdn.net/v/t39.30808-1/279491983_5361263943904535_4914324232146334178_n.jpg?stp=cp0_dst-jpg_tt6&cstp=mx935x944&ctp=s40x40&_nc_cat=104&ccb=1-7&_nc_sid=e99d92&_nc_ohc=KTrOxZVRG4EQ7kNvwGLAQZ2&_nc_oc=AdpKTS_wzzVrgiAg0hkyvxPlBupzze_6-UWLfbOZNbOpSaoXkAmw9n9iGc-9Kt6eWgc&_nc_zt=24&_nc_ht=scontent-iad3-1.xx&_nc_gid=1UxBcK1c8yL865S-FKoHgQ&_nc_ss=7c2a8&oh=00_AQCnoFU3KCAZCQa2D9z5r7koT6KZ8hMtatiKvD4XAPeOxw&oe=6A601F5B","https://www.facebook.com/andy.yun.92","17","854203734610601","2시간전 우리동네 마리키나 강 넘침. 우리동네 강제 대피령내려졋는데 우리집은 아직 안전. 잠긴것도없고 사람들이 다 우리 집앞에 자동차 갖다놓을정도로 안전함.
딴곳은 도로 물이 사람 명치, 친구집 물들어오고....에휴 날리남.
Im safe here in marikina. My village is not easy to flood. Nothing happen here. This picture was 2hrs ago maybe now i think more worst. Keep safe marikina.","30",,"30","0","1411104299000","https://www.facebook.com/photo.php?fbid=854203734610601&set=a.232149536816027&type=3"
,,,,,,,,,,,,,,,,,,,,"100063567561852","My Devotion by MDS Jr.","https://scontent-iad6-1.xx.fbcdn.net/v/t39.30808-1/307874383_522908419838072_6932127495543873910_n.jpg?stp=cp0_dst-jpg_tt6&cstp=mx2048x2045&ctp=s40x40&_nc_cat=106&ccb=1-7&_nc_sid=2d3e12&_nc_ohc=pld1yZlhKp0Q7kNvwH7e23c&_nc_oc=AdoCRimxJLd0dJwNbk3Hens_L72W5ZqwBe8UcmF8SbJs-eVHPh3LR61gBnC0V4kurcY&_nc_zt=24&_nc_ht=scontent-iad6-1.xx&_nc_gid=1UxBcK1c8yL865S-FKoHgQ&_nc_ss=7c2a8&oh=00_AQBfsJ4XNoLC9AFspxB4KBi2EtB0ogULgy7uwN8wcFZZDg&oe=6A600545","https://www.facebook.com/profile.php?id=100063567561852","0","254845967972375","September 20, 2014

God of all creation

Joshua 10:13-14
And the sun stood still, and the moon stopped, until the nation took vengeance on their enemies. Is this not written in the Book of Jashar? The sun stopped in the midst of heaven and did not hurry to set for about a whole day. There has been no day like it before or since, when the Lord heeded the voice of a man, for the Lord fought for Israel.

In the battle of Gibeon, Joshua prayed for God to command the Sun to stop and it did until their victory was complete.  Not only did God prolong the day, He rained stones that killed the enemy. Truly our God is in control of all creation.

Just this weekend, most part of the Philippines experienced another strong typhoon that flooded many parts of the country. As the forecast said the typhoon will stay for the next two days the people prayed for God's mercy to put a stop to the heavy downpour. 

Just as the Marikina river was on the brink of overflowing, God heard His people and caused the heavy rains to stop on a Friday afternoon, sparing the country from further destruction.  Indeed our God is in control of His creation. He causes the storms to come and go and most importantly, He hears His children pray. Have faith. Have confidence in the God who is in control.",,,"0","1","1411217813000","https://www.facebook.com/permalink.php?story_fbid=pfbid02qHqhFnyxgYEW3VdG98zpMZcGfj6Y3YqQrQS3nXmCRmanjygF8NiTXPNbwMvgPkdfl&id=100063567561852"
"No photo description available.","780935008612514","photo","https://www.facebook.com/photo/?fbid=780935008612514&set=a.563434395829831",,,,,,,,,,,,,,,,,"100064898256061","Auto Precision Automotive Care","https://scontent-iad3-2.xx.fbcdn.net/v/t39.30808-1/340638472_1023547558615823_8588267367575311240_n.jpg?stp=cp0_dst-jpg_tt6&cstp=mx2048x2048&ctp=s40x40&_nc_cat=105&ccb=1-7&_nc_sid=2d3e12&_nc_ohc=1JF3Kn_82F4Q7kNvwHLp5CS&_nc_oc=AdpAMDwRNLbY3Q7DHRqqkIvQ6yPfEAtFv_gygzYwduUAUYEINccHhg5YJ3BFZf9BdpI&_nc_zt=24&_nc_ht=scontent-iad3-2.xx&_nc_gid=1UxBcK1c8yL865S-FKoHgQ&_nc_ss=7c2a8&oh=00_AQA7CLpoKGdLS-ynu79yUxQPmP6nw1h72oTDSqNYyr3Kaw&oe=6A601E6B","https://www.facebook.com/autoprecisionautomotivecare","0","780935008612514","Good morning our loyal customers! We wish you have a great day today and kept yourselves dry. For those who have their cars drowned in the flood yesterday, we'll give a good discount for detailing services. Thanks! :)","8",,"8","1","1411185366000","https://www.facebook.com/photo.php?fbid=780935008612514&set=a.563434395829831&type=3"
"No photo description available.","1511973905711185","photo","https://www.facebook.com/photo/?fbid=1511973905711185&set=a.444696307679298",,,,,,,,,,,,,,,,,"100064167963325","Marvin ""Agimat"" DelaCruz","https://scontent-iad3-1.xx.fbcdn.net/v/t39.30808-1/300391885_444696337679295_2566226710529384079_n.jpg?stp=c5.0.320.320a_cp0_dst-jpg_tt6&cstp=mx320x320&ctp=s40x40&_nc_cat=108&ccb=1-7&_nc_sid=2d3e12&_nc_ohc=xK1r1FAxxKcQ7kNvwFxxr1I&_nc_oc=AdoidhSYTuG12czqVvKDlKNuHGw0-GAKMwtZN2h5ZlDoyj_asXFbnJ8FSa3zC2fWIxk&_nc_zt=24&_nc_ht=scontent-iad3-1.xx&_nc_gid=1UxBcK1c8yL865S-FKoHgQ&_nc_ss=7c2a8&oh=00_AQDwYVj5ycWRp6Ftoc10a8jcftdXSz98LBSI9QpEt4bZ4g&oe=6A60223F","https://www.facebook.com/agimatmarvindelacruz","0","1511973905711185","Agimat w/ Mario Habagat Flood","4",,"4","0","1411168566000","https://www.facebook.com/photo.php?fbid=1511973905711185&set=a.444696307679298&type=3"
"No photo description available.","421223571351756","photo","https://www.facebook.com/photo/?fbid=421223571351756&set=a.472869691517415",,,,,,,,,,,,,,,,,"100063831639425","Crepeman Cafe - Lilac St. Marikina City","https://scontent-iad3-2.xx.fbcdn.net/v/t39.30808-1/301402138_472869718184079_1397120840820348613_n.jpg?stp=cp0_dst-jpg_tt6&cstp=mx1092x1092&ctp=s40x40&_nc_cat=103&ccb=1-7&_nc_sid=2d3e12&_nc_ohc=9pdLneVP-0AQ7kNvwECjzg_&_nc_oc=AdofdtrxSZgE6nWUU6vS2HhTKD5Afkj53CLzvBZ2ogmz9juT-pLTd0858svyFYaIzYc&_nc_zt=24&_nc_ht=scontent-iad3-2.xx&_nc_gid=1UxBcK1c8yL865S-FKoHgQ&_nc_ss=7c2a8&oh=00_AQBIkNrIH2yE1LfEteTlnOfAM-orsm5K5-u24ZYObYs0kg&oe=6A60318F","https://www.facebook.com/crepemancafemarikina","0","421223571351756","STAY SAFE EVERYONE! 

Cafe Hours and operations will be indefinite today due to the storm flood situation everyone's having right now.. although it's not flooded in our area, We will keep everyone posted as to if we can open today or not. God bless everyone.","11",,"11","0","1411091936000","https://www.facebook.com/photo.php?fbid=421223571351756&set=a.472869691517415&type=3"
"No photo description available.","857673397590479","photo","https://www.facebook.com/photo/?fbid=857673397590479&set=a.441604894639730",,,,,,,,,,,,,,,,,"100063706705593","Make up Artistry by Nybie Ng","https://scontent-iad6-1.xx.fbcdn.net/v/t39.30808-1/292226657_441604914639728_2247893040323909773_n.jpg?stp=cp0_dst-jpg_tt6&cstp=mx2048x2048&ctp=s40x40&_nc_cat=102&ccb=1-7&_nc_sid=2d3e12&_nc_ohc=QAC7UiZhTUcQ7kNvwE4QEOm&_nc_oc=AdoI8OQ2fWYrTr53Ji7L7RB_HtRfFivBQlGZZjkDT-8rpZoAKO6BRF_6A5NLPetHWiM&_nc_zt=24&_nc_ht=scontent-iad6-1.xx&_nc_gid=1UxBcK1c8yL865S-FKoHgQ&_nc_ss=7c2a8&oh=00_AQBpjqby_AUeWHljYotngZnkYKinyOMNKVAxuc4M7S5ahg&oe=6A602DB8","https://www.facebook.com/nybieng","0","857673397590479","Been booked by Ms.Gemma for a family affair months before today. I was really worried because of the flood and rain yesterday but God is good i was able to go to makati on time and with no flood and rain on the road. Fresh and natural makeup for these lovely ladies for their event. #makeupbynybieng #nybieng #hairbypaola #naturalmakeup #freshmakeup #radiant #family #makeuptoday #makeup #muaph","6",,"6","0","1411222153000","https://www.facebook.com/photo.php?fbid=857673397590479&set=a.441604894639730&type=3"
,,,,,,,,,,,,,,,,,,,,"100076183608083","Nababaha","https://scontent-iad6-1.xx.fbcdn.net/v/t39.30808-1/308618460_174704285079024_7665233353168482823_n.jpg?stp=cp0_dst-jpg_tt6&cstp=mx516x510&ctp=p40x40&_nc_cat=109&ccb=1-7&_nc_sid=2d3e12&_nc_ohc=DaKijjh5jaYQ7kNvwGRfMxm&_nc_oc=AdrKDj0dUxr3VQAglAkSuy0j7R8kRU1VVmo5oQyLHrDCIlzbLRp1V5mbEapYNdm6IsE&_nc_zt=24&_nc_ht=scontent-iad6-1.xx&_nc_gid=hFd7WqY27n1CfUUwxyXecg&_nc_ss=7c2a8&oh=00_AQD2k-dKKjPaCcRnanGT2tXeBcNy9rgTEOajwX_Iwwe4KA&oe=6A601597","https://www.facebook.com/profile.php?id=100076183608083","0","7021764924500791","Retweeted Rommel Sales (@melseyls):

country homes cainta. flood level same as ondoy. now a bit subsiding #MarioPH #mmda #RescuePH http://t.co/TTVRNLLsvd",,,"0","0","1411179175000","https://www.facebook.com/permalink.php?story_fbid=pfbid0r1n5iqhacGXgZuZnaCeyGCPvQKENSPBLREwWrYggRKGDskQefKEdtLAnniCTWoJsl&id=100076183608083"
,,,,,,,,,,,,,,,,,,,,"100076183608083","Nababaha","https://scontent-iad6-1.xx.fbcdn.net/v/t39.30808-1/308618460_174704285079024_7665233353168482823_n.jpg?stp=cp0_dst-jpg_tt6&cstp=mx516x510&ctp=p40x40&_nc_cat=109&ccb=1-7&_nc_sid=2d3e12&_nc_ohc=DaKijjh5jaYQ7kNvwGRfMxm&_nc_oc=AdrKDj0dUxr3VQAglAkSuy0j7R8kRU1VVmo5oQyLHrDCIlzbLRp1V5mbEapYNdm6IsE&_nc_zt=24&_nc_ht=scontent-iad6-1.xx&_nc_gid=hFd7WqY27n1CfUUwxyXecg&_nc_ss=7c2a8&oh=00_AQD2k-dKKjPaCcRnanGT2tXeBcNy9rgTEOajwX_Iwwe4KA&oe=6A601597","https://www.facebook.com/profile.php?id=100076183608083","0","7021765041167446","Retweeted Norman Baguisa (@NorthmanBaguisa):

@YouScoop Cars parked in front of a chapel along Panay Avenue were submerged in flood water. http://t.co/S8xWf94zN9",,,"0","0","1411179337000","https://www.facebook.com/permalink.php?story_fbid=pfbid0fJ9toFkQL47vPi1cN2RTs3qi3TUfBugcDQeLaUm6wgZphewNdpqK5c9NkSKB1Cfgl&id=100076183608083"
,,,,,,,,,,,,,,,,,,,,"100079740093569","Beauty Box","https://scontent-iad6-1.xx.fbcdn.net/v/t39.30808-1/299499761_146917917976211_6297915157551525889_n.jpg?stp=cp0_dst-jpg_tt6&cstp=mx471x474&ctp=s40x40&_nc_cat=100&ccb=1-7&_nc_sid=2d3e12&_nc_ohc=j15y-mU8ySYQ7kNvwHyKaJt&_nc_oc=Adrdlw_NS_VVdP4zkJJSAZ2xexJXoSzYOgMXIty3c6ni8USkEznHaL5IZbi9D45t_I0&_nc_zt=24&_nc_ht=scontent-iad6-1.xx&_nc_gid=hFd7WqY27n1CfUUwxyXecg&_nc_ss=7c2a8&oh=00_AQCAhdZAaMFNO1y9_lBdWdR4pkNrtvP4KalbEKq2DvkSaw&oe=6A600968","https://www.facebook.com/lovebeautybox","0","673913679382961","ADVISORY: NO SHIPPING TODAY. All couriers seized operations today, so wala po tayo shipping. As you may have heard, flooded po most of Metro Manila kaya tomorrow na po tayo makakapag ship. 

Sana lang po, tumigil na yung ulan para back to business na po tayo. 

Sa lahat po ng customers na nag eexpect ng package nila. We have sent you messages na pero we will say it again --Pasensya na po talaga. The soonest we can ship it is tomorrow. The weather simply didn't allow us to ship your orders out.

Tomorrow is Saturday, so pag tomorrow po namin ma-ship yung parcels, e sa Monday na po makakarating sa inyo dahil wala naman pong operations ang lahat ng couriers 'pag Sundays and Holidays. 

To everybody, sa lahat po ng friends namin, stay safe and dry.",,,"0","0","1411124452000","https://www.facebook.com/lovebeautybox/posts/pfbid0RkH68rgBnDSukTA38hjoFHrtcfSpR8yjspCL9QeLY1oEDVz4nvt9G5E41heSjqUAl"
"No photo description available.","10202943646416475","photo","https://www.facebook.com/photo.php?fbid=10202943646416475&set=gm.282795601921839&type=3","No photo description available.","10202943646376474","photo","https://www.facebook.com/photo.php?fbid=10202943646376474&set=gm.282795601921839&type=3","No photo description available.","10202943646496477","photo","https://www.facebook.com/photo.php?fbid=10202943646496477&set=gm.282795601921839&type=3","No photo description available.","10202943647016490","photo","https://www.facebook.com/photo.php?fbid=10202943647016490&set=gm.282795601921839&type=3","No photo description available.","10202943649016540","photo","https://www.facebook.com/photo.php?fbid=10202943649016540&set=gm.282795601921839&type=3","1362859068","Dave Borja","https://scontent-iad6-1.xx.fbcdn.net/v/t39.30808-1/464640339_10228728827109877_3784016554184400093_n.jpg?stp=cp0_dst-jpg_tt6&cstp=mx953x960&ctp=s24x24&_nc_cat=106&ccb=1-7&_nc_sid=1d2534&_nc_ohc=auuqU8wosZAQ7kNvwFtoxhg&_nc_oc=AdoQHBl-CgEE-qV0whWYeuSdxtvYneffzI06z0_Ppb5aU1LFMaHDiBrf6BvYtiEYdf8&_nc_zt=24&_nc_ht=scontent-iad6-1.xx&_nc_gid=hFd7WqY27n1CfUUwxyXecg&_nc_ss=7c2a8&oh=00_AQBvHQHOXwFcJPKF46KiTxeJMxEKZ_rmh0bwKf_xrl9eSQ&oe=6A603518","https://www.facebook.com/iamachine","0","282795601921839","For sale o Swap.
Mitsubishi L300 Van. - Gas
Good running condition.
Complete papers.
No engine leaks.
No over heat.
Not flooded.
No bulok.
Lata all around.
Walang tama under chasis.
Ok ang interior.
Newly change oil.
Issue : No freon. Pero working yan aircon. Saka paso. Last reg 2012.
Location : Pasig.
80k!!
80k!! Neg upon viewing only! Madali kausap!
Call or text / 09154790371.","1",,"1","0","1411182420000","https://www.facebook.com/groups/BENTA.BILI/permalink/282795601921839/"
"No photo description available.","10202943466371974","photo","https://www.facebook.com/photo.php?fbid=10202943466371974&set=gm.584801951631547&type=3","No photo description available.","10202943466251971","photo","https://www.facebook.com/photo.php?fbid=10202943466251971&set=gm.584801951631547&type=3","No photo description available.","10202943466451976","photo","https://www.facebook.com/photo.php?fbid=10202943466451976&set=gm.584801951631547&type=3","No photo description available.","10202943466411975","photo","https://www.facebook.com/photo.php?fbid=10202943466411975&set=gm.584801951631547&type=3","No photo description available.","10202943468892037","photo","https://www.facebook.com/photo.php?fbid=10202943468892037&set=gm.584801951631547&type=3","1362859068","Dave Borja","https://scontent-iad6-1.xx.fbcdn.net/v/t39.30808-1/464640339_10228728827109877_3784016554184400093_n.jpg?stp=cp0_dst-jpg_tt6&cstp=mx953x960&ctp=s24x24&_nc_cat=106&ccb=1-7&_nc_sid=1d2534&_nc_ohc=auuqU8wosZAQ7kNvwFtoxhg&_nc_oc=AdoQHBl-CgEE-qV0whWYeuSdxtvYneffzI06z0_Ppb5aU1LFMaHDiBrf6BvYtiEYdf8&_nc_zt=24&_nc_ht=scontent-iad6-1.xx&_nc_gid=hFd7WqY27n1CfUUwxyXecg&_nc_ss=7c2a8&oh=00_AQBvHQHOXwFcJPKF46KiTxeJMxEKZ_rmh0bwKf_xrl9eSQ&oe=6A603518","https://www.facebook.com/iamachine","0","584801951631547","For sale o Swap.
Mitsubishi L300 Van. - Gas
Good running condition.
Complete papers.
No engine leaks.
No over heat.
Not flooded.
No bulok.
Lata all around.
Walang tama under chasis.
Ok ang interior.
Newly change oil.
Issue : No freon. Pero working yan aircon. Saka paso. Last reg 2012.
Location : Pasig.
80k!!
80k!! Neg upon viewing only! Madali kausap!
Call or text / 09154790371.",,,"0","0","1411181562000","https://www.facebook.com/groups/Buyandsellcarsph/permalink/584801951631547/"
