"attachments/0/accessibilityCaption","attachments/0/id","attachments/0/type","attachments/0/url","attachments/1/accessibilityCaption","attachments/1/id","attachments/1/type","attachments/1/url","attachments/2/accessibilityCaption","attachments/2/id","attachments/2/type","attachments/2/url","attachments/3/accessibilityCaption","attachments/3/id","attachments/3/type","attachments/3/url","attachments/4/accessibilityCaption","attachments/4/id","attachments/4/type","attachments/4/url","author/id","author/name","author/profilePicture","author/profileUrl","commentsCount","postId","postText","reactions/haha","reactions/like","reactions/love","reactions/sorry","reactions/wow","reactionsCount","sharesCount","timestamp","url"
"No photo description available.","1059413927552233","photo","https://www.facebook.com/photo.php?fbid=1059413927552233&set=a.462346145897278&type=3","No photo description available.","1059413440885615","photo","https://www.facebook.com/photo.php?fbid=1059413440885615&set=a.462346145897278&type=3","No photo description available.","1059413464218946","photo","https://www.facebook.com/photo.php?fbid=1059413464218946&set=a.462346145897278&type=3","No photo description available.","1059413490885610","photo","https://www.facebook.com/photo.php?fbid=1059413490885610&set=a.462346145897278&type=3","No photo description available.","1059413520885607","photo","https://www.facebook.com/photo.php?fbid=1059413520885607&set=a.462346145897278&type=3","100063656906113","ABlessed HomePh","https://scontent-iad6-1.xx.fbcdn.net/v/t39.30808-1/557745110_1427451552720061_3396379951886744217_n.jpg?stp=cp0_dst-jpg_tt6&cstp=mx1080x1092&ctp=s40x40&_nc_cat=109&ccb=1-7&_nc_sid=2d3e12&_nc_ohc=IwCl_f6XzqsQ7kNvwH4Lz5j&_nc_oc=AdplTKLCfU-QJrJ47O9nDvOEIrtm0o6xiEyFP1MNdC3Q7R3wjPXg502EsSja5TaNnaw&_nc_zt=24&_nc_ht=scontent-iad6-1.xx&_nc_gid=LJhLCDJFIKPyfWy3er30OA&_nc_ss=7c2a8&oh=00_AQCjH69uZjcOIxzWp6Sup-ElFmY5lJ3K29d5tQQ2KeAZOw&oe=6A600831","https://www.facebook.com/investwiselyatMETROLANDREALTY","1","1059414190885540","🌺MARGA / HERITAGE VILLAS🌺
Developer: Moldex New City
Located @ Sapang palay proper, San Jose Bulacan🛣

🏠MARGA BUNGALOW UNIT:
✔️LA: 120 sqm
✔️FA: 60 sqm
✔️With complete Amenities
✔️Turn over semi complete 
✔️Provision for 3 bedrooms 
✔️1 Toilet&Bath

🏠Features:
- Main entrance gate with guard house
- 24-hour security service and street lighting
- Centralized water system (deep well or water district)
- Electrical supply by Meralco
- Underground drainage system
- Concrete roads and side walk

🏠Amenities:
- Clubhouse
- Swimmining pool
- Basketball court
- Children's playground

Complete Amenities with Swimming Pool
100% FLOOD FREE👍🏻

🙋🏻‍♀️Note: Buyer can make an expansion on the house like make an extra room, 
dirty kitchen and own toilet and bath. 
A provision for carport, 
once the house is already turn over.

✍🏻Pls notify 1-2 days prior to viewing schedule preferred. 
Prices and availability may change without any notice.

Inquire Now! 🤓👍🏻
▬▬▬▬▬▬▬▬▬▬▬▬▬▬▬▬▬▬▬▬
For more info and free site tripping 
feel free to contact me :
METROLAND REALTY 
Marketing Ambassador: 
🙋🏻‍♀️Ms. Ria Urquia
💻PM me or comment (FB)
📞Smart - 09985929762
📲Globe - 09776275655
✉️Email : riaurquia_yang23@yahoo.com",,"1",,,,"1","1","1537071328000","https://www.facebook.com/investwiselyatMETROLANDREALTY/posts/pfbid0aS4h1mGYMHFK4LJ3w18Gyv24DaZmCSbu7maK9CYPG9jUrsZRzx3PvBG3TiE3j3Syl"
,,,,,,,,,,,,,,,,,,,,"100068612142206","MMDA","https://scontent-iad6-1.xx.fbcdn.net/v/t39.30808-1/242803846_162321929398211_6744508622629887688_n.jpg?stp=cp0_dst-jpg_tt6&cstp=mx604x604&ctp=s40x40&_nc_cat=1&ccb=1-7&_nc_sid=2d3e12&_nc_ohc=-GxMrIa-rlcQ7kNvwFBZfIA&_nc_oc=Adohs1uguo7HBrd_C6PL9RmjIrLJstIeJb0PDFRz8gGzn2sc7Y87ShIskLZElyAlT7c&_nc_zt=24&_nc_ht=scontent-iad6-1.xx&_nc_gid=LJhLCDJFIKPyfWy3er30OA&_nc_ss=7c2a8&oh=00_AQBa08LhpW8KPuLS3RvXXgp9zGO_CnvooWgd7rcn3P2ApA&oe=6A5FF692","https://www.facebook.com/MMDAPH","3","2030348763670442","[Admin 08] FLOOD ALERT: As of 12:32 PM at Araneta Maria Clara NB/SB, 3 FEET. Not passable to all types of vehicles. #mmda",,"22",,"3","3","28","7","1536986579000","https://www.facebook.com/MMDAPH/posts/pfbid02HfYgEYpDwv4bghWacmRYNcLT7JjDQQmM111H328ebYZDZ2bH6kNjktYd3CM9X3hpl"
"No photo description available.","2060327567345694","photo","https://www.facebook.com/photo/?fbid=2060327567345694&set=a.501420745324448",,,,,,,,,,,,,,,,,"100063695805245","Snow Bridal Car","https://scontent-iad6-1.xx.fbcdn.net/v/t39.30808-1/457059174_1064140175719166_1280280859299728089_n.jpg?stp=cp0_dst-jpg_tt6&cstp=mx960x960&ctp=s40x40&_nc_cat=107&ccb=1-7&_nc_sid=2d3e12&_nc_ohc=kzocQkDrwU8Q7kNvwEZhdmW&_nc_oc=AdpaohExfawRcpI6oSerhtLD3v6FtoWZAuHPTh56bxK4Uw8thRxKqLogZz6uJMrjtFw&_nc_zt=24&_nc_ht=scontent-iad6-1.xx&_nc_gid=LJhLCDJFIKPyfWy3er30OA&_nc_ss=7c2a8&oh=00_AQCGe5K46wH5c2oPFo6PV1ULEiGgKW1KsRP2_5wDhNuJcA&oe=6A5FF644","https://www.facebook.com/snowbridalcar","0","2060327567345694","Just in time. 😊 
Snow's adventure for today. 🚣Conquered the flooded area of Sta. Rosa. ☔🌊
Then routed to Victoria Tarlac to Guimba Nueva Ecija then back to Sta. Rosa. 😂 
❄
❄
❄
#snowbridalcar #bridalcar #carrental #weddingphotography #carphotography #carporn #mazda #mazda3skyactiv #zoomzoom #mazda3thirdgen #mazdaphilippines #m3scph #kayZYRApmagmahalniGELO",,"5",,,,"5","0","1537075496000","https://www.facebook.com/photo.php?fbid=2060327567345694&set=a.501420745324448&type=3"
"No photo description available.","432670593923302","photo","https://www.facebook.com/photo.php?fbid=432670593923302&set=a.383901887234163&type=3","No photo description available.","432670630589965","photo","https://www.facebook.com/photo.php?fbid=432670630589965&set=a.383901887234163&type=3","No photo description available.","432670653923296","photo","https://www.facebook.com/photo.php?fbid=432670653923296&set=a.383901887234163&type=3","No photo description available.","432670677256627","photo","https://www.facebook.com/photo.php?fbid=432670677256627&set=a.383901887234163&type=3",,,,,"100068430638395","Property and Condominium Investment with Flexible Paypment","https://scontent-iad6-1.xx.fbcdn.net/v/t39.30808-1/305957331_383901893900829_5208995606599499376_n.jpg?stp=cp0_dst-jpg_tt6&cstp=mx720x720&ctp=s40x40&_nc_cat=106&ccb=1-7&_nc_sid=2d3e12&_nc_ohc=fqQEbuOzuWoQ7kNvwFqcuew&_nc_oc=Adpj4ea86SB-HgZvsE8OX4uLvDY8b7S1H0H7hx-SlNIgJo7zQzyPLN2rsKLzJV0jdJw&_nc_zt=24&_nc_ht=scontent-iad6-1.xx&_nc_gid=LJhLCDJFIKPyfWy3er30OA&_nc_ss=7c2a8&oh=00_AQDImSZ3IK7TnOhqkPaMKPv-rKMMxx8oyvTMKWb6MzRsAA&oe=6A60106F","https://www.facebook.com/AffordablePropertyandCondominiumInvestment","3","432670700589958","Own LAGUNA BEL-AIR LOT
FOR as LOW as 10 k MONTHLY
LIMITED TIME OFFER
AFFORDABLE
NO RESERVATION

What Are You Waiting For?
RESERVE NOW & AVAIL BIG DISCOUNTS!!!
FEW UNITS LOT LEFT!!

FEATURES:
ACCESSIBLE & CONVENIENT
FLOOD FREE
PETS ARE ALLOWED
PERPETUAL OWNERSHIP
SECURED INVESTMENT
STRESS FREE LIVING

I'm inviting you for site viewing for detailed discussion about the project and how you can avail.

Also Available RFO & Pre-Selling Mandaluyong, San Juan city Sta Mesa Manila, Cainta, Pasig

LOT For SALE NEAR NUVALI and TAGAYTAY

For assistance contact Mr. Laurence Habaradas
Mail: laurence_habaradas@yahoo.com
Gmail: laurencehabaradas7@gmail.com

Contact number:
+63 9555681955 (TM)
+63 9236133236 (SUN)

#SudioUnitAlongEdsa #StudioUnitMRT #StudioUnitMRTShaw #StudioUnitMandaluyong #StudioUnitMandaluyongEdsa #Megamall #CallCenterMandaluyong #CallCenterPasig #CallCenterShaw #ShangrilaPlaza #Rockwell #BGC #SMMegamall #SMLighMall #LotForSale #ResidentialLotForSale #ResidentialLotInvestment #HouseAndLot #HouseAndLotForSale #ResidentialHouseAndLot #ResidentialHouseAndLotForSale #PropertyInvestment #Investment #PropertyFinder #ResidentialProperty #ResidentialInvestment #AffordableLot #AffordableInvestment #AffordableProperty #AffordableResidential",,"3",,,,"3","0","1537107690000","https://www.facebook.com/AffordablePropertyandCondominiumInvestment/posts/pfbid0ftSpztjdqWBJNR3hpknjZi4cmjh2tDfprFdoDgyLcyXAo4qghEkJMsMzFX42F29Yl"
"No photo description available.","2388320724518119","photo","https://www.facebook.com/photo/?fbid=2388320724518119&set=a.450601887091693",,,,,,,,,,,,,,,,,"100064256551876","NIAS News","https://scontent-iad6-1.xx.fbcdn.net/v/t39.30808-1/444152820_840613411423870_2227677054895348915_n.jpg?stp=cp0_dst-jpg_tt6&cstp=mx954x960&ctp=s40x40&_nc_cat=100&ccb=1-7&_nc_sid=2d3e12&_nc_ohc=FddyXKxGAxgQ7kNvwGT5ova&_nc_oc=Adq2rCxaFnrCTDl75xZ8cG_k-GIKlA0hvzR5GtNKGGZWl2s4wEBDPABP0Iw4LGV2mqo&_nc_zt=24&_nc_ht=scontent-iad6-1.xx&_nc_gid=LJhLCDJFIKPyfWy3er30OA&_nc_ss=7c2a8&oh=00_AQAhkBXZEZGSIvmPVYnvltbWTyrv6z95BY98I7cxHnQx2Q&oe=6A600806","https://www.facebook.com/NIASNews","0","2388320767851448","#WeatherPH: | HEAVY RAINFALL. As of 12PM, 

Red Warning Level: #Zambales and #Bataan
Serious FLOODING is expected.

Orange Warning Level: #Bulacan
FLOODING is THREATENING.

Yellow Warning Level: #MetroManila, #Rizal, #NuevaEcija, #Pampanga, #Tarlac and #Cavite
FLOODING in flood-prone areas.

•Light to moderate with occasional heavy rains affecting #Batangas, #Laguna and #Quezon which may persist for 3 hours according to PAGASA #NewsALERT 🌧⛈☔️🌀",,"3",,,,"3","1","1536986302000","https://www.facebook.com/NIASNews/posts/pfbid02WnJfioaUeU8CrgrMnok1LYhveToC35HxE9646YyoCfYUW4rZYDfRG3vSrsy3FFHVl"
"No photo description available.","1967448810033049","photo","https://www.facebook.com/photo.php?fbid=1967448810033049&set=a.470843061926411&type=3","No photo description available.","1967448856699711","photo","https://www.facebook.com/photo.php?fbid=1967448856699711&set=a.470843061926411&type=3","No photo description available.","1967448913366372","photo","https://www.facebook.com/photo.php?fbid=1967448913366372&set=a.470843061926411&type=3","No photo description available.","1967448953366368","photo","https://www.facebook.com/photo.php?fbid=1967448953366368&set=a.470843061926411&type=3","No photo description available.","1967449006699696","photo","https://www.facebook.com/photo.php?fbid=1967449006699696&set=a.470843061926411&type=3","100070021623134","Affordable Housing Philippines","https://scontent-iad3-1.xx.fbcdn.net/v/t39.30808-1/326351109_736933497769588_872561544804729334_n.png?stp=cp0_dst-png&cstp=mx640x640&ctp=s40x40&_nc_cat=108&ccb=1-7&_nc_sid=2d3e12&_nc_ohc=tPL538RfpEoQ7kNvwFHDTwM&_nc_oc=AdrhVO52iB0qZfjj5bnco2dq5FQUiIVz_qK_DOK59GZINAoOBkkJr0VVYZt-vdcV9jo&_nc_zt=24&_nc_ht=scontent-iad3-1.xx&_nc_gid=Z2FoKlI_-7lqjRRYAIbTMw&_nc_ss=7c2a8&oh=00_AQAVoRfi7tzI4c9Je4KKE-l6KYm1_lxmpKHac64Uuyn_sw&oe=6A600FE7","https://www.facebook.com/AffordableHousingPhilippines","0","1967449030033027","FOR SALE
CAMELLA HOMES SOUTH
THE MOST PRIME HOUSING DEVELOPMENT HERE IN SOUTH!!

👉Camella South Cavite and Laguna
👉FLOOD FREE COMMUNITY
👉COMPLETE AMENITIES 
     - 24 Hours Security
     - Swimming Pool
     - Clubhouse
     - Basketball Court
     - Parks and Playground
     - Jogging Path

👉SHUTTLE SERVICES (exclusive for homeowners only)

SO WHAT ARE YOU WAITING FOR!
RESERVE NOW! 

For Camella inquiries, tripping and reservation pls contact:
Rowena Isubol
Real Estate Salesperson
DRIVEN Marketing Group Inc.
C.P.# 0933-8753851",,,,,,"0","0","1537001443000","https://www.facebook.com/AffordableHousingPhilippines/posts/pfbid0rMSEdKZ1iJk7NbpEQzh4SgRzAeRgVSouJaskvqk6DnANoHbXeS9TvQwFQwWSAgZkl"
,,,,,,,,,,,,,,,,,,,,"100068612142206","MMDA","https://scontent-iad6-1.xx.fbcdn.net/v/t39.30808-1/242803846_162321929398211_6744508622629887688_n.jpg?stp=cp0_dst-jpg_tt6&cstp=mx604x604&ctp=s40x40&_nc_cat=1&ccb=1-7&_nc_sid=2d3e12&_nc_ohc=-GxMrIa-rlcQ7kNvwFBZfIA&_nc_oc=Adohs1uguo7HBrd_C6PL9RmjIrLJstIeJb0PDFRz8gGzn2sc7Y87ShIskLZElyAlT7c&_nc_zt=24&_nc_ht=scontent-iad6-1.xx&_nc_gid=Z2FoKlI_-7lqjRRYAIbTMw&_nc_ss=7c2a8&oh=00_AQCVLEFs0dBjyGLJVGLSz_zj5pOgQIQj50VbVLbnXGSY4Q&oe=6A5FF692","https://www.facebook.com/MMDAPH","2","2030311703674148","[Admin 24] FLOOD ALERT: As of 11:38 AM at España Kundiman WB, Half tire. Not passable to light vehicles. #mmda",,"4",,,,"4","2","1536983487000","https://www.facebook.com/MMDAPH/posts/pfbid02Wf6b2C8FY62evywJxwYkBcFzUcJqL5HzgsmbpFUpXyqTacEXWXqESoUMnBQXPcX1l"
"No photo description available.","2128926653806079","photo","https://www.facebook.com/photo/?fbid=2128926653806079&set=a.213502562015174",,,,,,,,,,,,,,,,,"100000662942998","Geetesh John Berg","https://scontent-iad6-1.xx.fbcdn.net/v/t39.30808-1/454312520_8475728345792513_5222137846866838204_n.jpg?stp=cp0_dst-jpg_tt6&cstp=mx960x958&ctp=s40x40&_nc_cat=106&ccb=1-7&_nc_sid=1d2534&_nc_ohc=tp5rB_ZVgYAQ7kNvwGKYyeA&_nc_oc=Adrs5dUtiLHLjS8sGDqtoHqzT_zePmgyQ-IvQwoD0kuGTGtXRNvI9Q7zOR7t7p0t13g&_nc_zt=24&_nc_ht=scontent-iad6-1.xx&_nc_gid=Z2FoKlI_-7lqjRRYAIbTMw&_nc_ss=7c2a8&oh=00_AQBYlSZMn0TNY3PHkCFG0-c_uttfu7l8GGuzqPzo0jzp4A&oe=6A600B2E","https://www.facebook.com/geetesh.johnberg","7","2128926687139409","There is a typhoon hitting the Philippines. It is passing the very north right now. 
I’m in Manila, far from the center of the storm, but we are expecting a lot of rain today. There might also be some flooding around Manila the coming days when the rain from the mountains comes down. 
Im doing just fine in my hotel room on 21 floor. A little bit of rain outside. Nothing dramatic. :)",,"22","4",,"3","29","0","1536979173000","https://www.facebook.com/geetesh.johnberg/posts/pfbid0h7eib2ph8a4wyGCtE4eXggzg1HezDFDCUKDdsvNk9dGwFAxPuTjf867TWtLfpGkql"
"No photo description available.","2388153267868198","photo","https://www.facebook.com/photo/?fbid=2388153267868198&set=a.450601887091693",,,,,,,,,,,,,,,,,"100064256551876","NIAS News","https://scontent-iad6-1.xx.fbcdn.net/v/t39.30808-1/444152820_840613411423870_2227677054895348915_n.jpg?stp=cp0_dst-jpg_tt6&cstp=mx954x960&ctp=s40x40&_nc_cat=100&ccb=1-7&_nc_sid=2d3e12&_nc_ohc=FddyXKxGAxgQ7kNvwGT5ova&_nc_oc=Adq2rCxaFnrCTDl75xZ8cG_k-GIKlA0hvzR5GtNKGGZWl2s4wEBDPABP0Iw4LGV2mqo&_nc_zt=24&_nc_ht=scontent-iad6-1.xx&_nc_gid=Z2FoKlI_-7lqjRRYAIbTMw&_nc_ss=7c2a8&oh=00_AQCd4CYn1V47PneGpGIOBize1jeW96xlh8uUYD4bpRxuDw&oe=6A600806","https://www.facebook.com/NIASNews","0","2388153294534862","#WeatherPH: | HEAVY RAINFALL. As of 9AM, 
Red Warning Level: TORRENTIAL RAINS may cause Serious FLOODING in #Zambales and #Bataan.

Orange Warning Level: INTENSE RAINS threaten flooding in flood-prone areas in #Pampanga, #Tarlac and #NuevaEcija

Yellow Warning Level: HEAVY RAINS may cause flooding in flood-prone areas in #MetroManila, #Rizal, #Bulacan, #Cavite and #Laguna.

•Light to moderate with occasional heavy rains affecting #Batangas and #Quezon which may persist for 3 hours according to PAGASA #NewsALERT 🌧☔️⛈🌀",,"6",,,,"6","4","1536975318000","https://www.facebook.com/NIASNews/posts/pfbid0QhtHSnJpPmCHtgcGCLtoV3n31sjBHoWRCxK62scCrJAtAQtymD1jay9cMvATVtPcl"
,,,,,,,,,,,,,,,,,,,,"100068612142206","MMDA","https://scontent-iad6-1.xx.fbcdn.net/v/t39.30808-1/242803846_162321929398211_6744508622629887688_n.jpg?stp=cp0_dst-jpg_tt6&cstp=mx604x604&ctp=s40x40&_nc_cat=1&ccb=1-7&_nc_sid=2d3e12&_nc_ohc=-GxMrIa-rlcQ7kNvwFBZfIA&_nc_oc=Adohs1uguo7HBrd_C6PL9RmjIrLJstIeJb0PDFRz8gGzn2sc7Y87ShIskLZElyAlT7c&_nc_zt=24&_nc_ht=scontent-iad6-1.xx&_nc_gid=Z2FoKlI_-7lqjRRYAIbTMw&_nc_ss=7c2a8&oh=00_AQCVLEFs0dBjyGLJVGLSz_zj5pOgQIQj50VbVLbnXGSY4Q&oe=6A5FF692","https://www.facebook.com/MMDAPH","0","2030311350340850","[Admin 24] FLOOD ALERT: As of 11:38 AM at España Antipolo WB, Half tire. Not passable to light vehicles. #mmda",,"3",,,,"3","1","1536983451000","https://www.facebook.com/MMDAPH/posts/pfbid02Uvx8zM2vDkzERTBcJVzZfBktuNGYqj1BmEtyv9dydYFfVQtNGJkDe3cDm6XeCxZcl"
"No photo description available.","2388246194525572","photo","https://www.facebook.com/photo/?fbid=2388246194525572&set=a.450601887091693",,,,,,,,,,,,,,,,,"100064256551876","NIAS News","https://scontent-iad6-1.xx.fbcdn.net/v/t39.30808-1/444152820_840613411423870_2227677054895348915_n.jpg?stp=cp0_dst-jpg_tt6&cstp=mx954x960&ctp=s40x40&_nc_cat=100&ccb=1-7&_nc_sid=2d3e12&_nc_ohc=FddyXKxGAxgQ7kNvwGT5ova&_nc_oc=Adq2rCxaFnrCTDl75xZ8cG_k-GIKlA0hvzR5GtNKGGZWl2s4wEBDPABP0Iw4LGV2mqo&_nc_zt=24&_nc_ht=scontent-iad6-1.xx&_nc_gid=Z2FoKlI_-7lqjRRYAIbTMw&_nc_ss=7c2a8&oh=00_AQCd4CYn1V47PneGpGIOBize1jeW96xlh8uUYD4bpRxuDw&oe=6A600806","https://www.facebook.com/NIASNews","13","2388246254525566","#WeatherPH: | BANTAY BAGYO. As of 11AM, the eye of Typhoon #OmpongPH was located based on all available data at 30 km West of Laoag City, Ilocos Norte with a Maximum sustained winds of 170 km/h near the center and gustiness of up to 260 km/h. Moving West at 25kph

Typhoon Ompong continues to weaken and is now off the coast of Laoag City Ilocos Norte 

• Stormy weather is expected over the areas under TCWS # 2 and #3.
• The Southwest Monsoon (Habagat) enhanced by the typhoon will bring gusty winds with occasional moderate to heavy rains over Western Visayas, Zamboanga Peninsula, ARMM, MIMAROPA and Bicol Region while scattered light to moderate to at times heavy rains over Eastern and Central Visayas. Residents in these areas, especially those living near river channels, in low-lying areas and in mountainous areas, are advised to take appropriate actions against possible flooding and landslides, coordinate with local disaster risk reduction and management offices, and to continue monitoring for updates.
• Possible Storm surge height in surge prone areas: up to 6 meters in Ilocos Norte; up to 2 meters in Ilocos Sur, La Union and Pangasinan.
#NewsALERT #maybagyo",,"16",,"1",,"17","22","1536981351000","https://www.facebook.com/NIASNews/posts/pfbid02n98bpjK1X1oByg1RqxhahEW7jqkVTwochX5M21CSRuVcFE5gtVC25i48ANSk4tUcl"
