"attachments/0/accessibilityCaption","attachments/0/id","attachments/0/type","attachments/0/url","attachments/1/accessibilityCaption","attachments/1/id","attachments/1/type","attachments/1/url","attachments/2/accessibilityCaption","attachments/2/id","attachments/2/type","attachments/2/url","attachments/3/accessibilityCaption","attachments/3/id","attachments/3/type","attachments/3/url","attachments/4/accessibilityCaption","attachments/4/id","attachments/4/type","attachments/4/url","author/id","author/name","author/profilePicture","author/profileUrl","commentsCount","postId","postText","reactions/like","reactions/love","reactions/sorry","reactions/support","reactions/wow","reactionsCount","sharesCount","timestamp","url"
,,,,,,,,,,,,,,,,,,,,"100008683898057","Bernadette Gabriel Manuel","https://scontent-iad3-1.xx.fbcdn.net/v/t39.30808-1/482024779_3636446556654772_7618924820250380493_n.jpg?stp=cp0_dst-jpg_tt6&cstp=mx720x720&ctp=s24x24&_nc_cat=110&ccb=1-7&_nc_sid=e99d92&_nc_ohc=Nfb_W2p1sJUQ7kNvwFQj3tU&_nc_oc=AdpivH6R4D1bFf7PsjGPoi7bC61BzqqSEqTmgq_1rOIKEEL09KLJbONg3xgYVLCIOq4&_nc_zt=24&_nc_ht=scontent-iad3-1.xx&_nc_gid=VyhKy7Tb6BbphFDaLtSghg&_nc_ss=7c2a8&oh=00_AQDSmFDG_7zAC0LOmeKXw_z9Ol2kJsSEhclqYmb4wI0b3Q&oe=6A5FB371","https://www.facebook.com/bernadette.gabriel.manuel","0","1324791167871390","FRESH AIR BA HANAP NYO?
MALA CLOUD 9 NA VIEW?👇👇👇
😍😍 

2 yrs old House
Note : Bare Finished. Do it your own interiors

RFS: May nakuha napong Farm sa Binanonan

HOUSE & LOT RUSH SALE‼️‼️‼️

OPEN FOR BANK FINANCING😊

OPEN SA AHENTE✔️✔️✔️

▪️Location: Overlooking
Monteverde Royale Executive Subdivision
Brgy. Muzon
Taytay Rizal

▪️Lot Area : 158 sqm.

▪️Complete Papers/Clean Title

▪️5 Bedrooms
      🔑3 Bed Rooms @ 2nd flr.
     🔑1 Family Room @ 3rd flr
   🔑 1 Maids Quarter @the back of the house

  ▪️5 Rest Room
   🔑 2 Rest Room @2nd flr
  🔑 1 Rest Room @ 3rd flr
  🔑 1 Rest Room @ 1st flr
  🔑1 Rest Room @maids quarter

▪️1 Parking Area
▪️Garden @ the back of the house (outside)

▪️Service Area
▪️Dining Area
▪️for occasions @4th flr

FOR NATURE LOVERS💞🍃🌬️
💫With 360 View
✔️Metro Manila
✔️Laguna de Bay
✔️Binangonan
✔️Havila

🏘️FEATURES:
✔️Near School, Church , Market & other Commercial Establishment
✔️Flood Free
✔️10 mins. drive to SM Taytay, Taytay Tiangge, Puregold Taytay
✔️24 hrs. roving guard
✔️Gated fence with security guard

🏘️AMENITIES AND FACILITIES :
✔️Clubhouse
✔️Basketball Court
✔️Concrete road 
✔️Swimming pool

NOTE‼️‼️‼️
BARE FINISHED
Do it your own interiors....

FREE TRIPPING / SITE VIEWING FOR INTERESTED BUYERS

DIRECT PM FOR INQUIRIES 🔑",,,,,,"0","0","1604463109000","https://www.facebook.com/groups/365360997147750/permalink/1324791167871390/?sale_post_id=1324791167871390"
"No photo description available.","2768634190130453","photo","https://www.facebook.com/photo.php?fbid=2768634190130453&set=a.506163531515080&type=3","No photo description available.","2768634200130452","photo","https://www.facebook.com/photo.php?fbid=2768634200130452&set=a.506163531515080&type=3","No photo description available.","2768634196797119","photo","https://www.facebook.com/photo.php?fbid=2768634196797119&set=a.506163531515080&type=3",,,,,,,,,"100063643130839","Satori Residences DMCI PASIG","https://scontent-iad6-1.xx.fbcdn.net/v/t39.30808-1/425505434_905417854922977_5238453784263027274_n.jpg?stp=c629.71.770.769a_cp0_dst-jpg_tt6&cstp=mx770x769&ctp=s40x40&_nc_cat=107&ccb=1-7&_nc_sid=2d3e12&_nc_ohc=MhiDxW43wwcQ7kNvwFrUglv&_nc_oc=Adobf9vrUifgQN4Jl7afuj2qt-ooSCe1qYqFZeCx55OvxPqNmiT2SM7Aht2NKXSRp3o&_nc_zt=24&_nc_ht=scontent-iad6-1.xx&_nc_gid=VyhKy7Tb6BbphFDaLtSghg&_nc_ss=7c2a8&oh=00_AQAuVx44jUiVKaQYSR0Q6fu9fbj46FcIDtlr38YhJ0yQNw&oe=6A5FC9FC","https://www.facebook.com/satoriresidencesdmcipasig","0","2768634300130442","𝐃𝐌𝐂𝐈 𝐇𝐎𝐌𝐄𝐒 20% - 80% 𝐏𝐀𝗬𝐌𝐄𝐍𝐓 𝐓𝗘𝐑𝐌 𝐏𝐑𝐎𝐌𝐎❗️
𝐀𝐋𝐋𝐄𝐆𝐑𝐀 𝐆𝐀𝐑𝐃𝐄𝐍 𝐏𝐋𝐀𝐂𝐄 
📍Along Pasig Blvd near C5 Bagong ilog, Market Market, BGC, Capitol Commons, Ortigas

Why 𝐃𝐌𝐂𝐈 𝐇𝐎𝐌𝐄𝐒⁇
✅ Lifetime ownership
✅ High Rental Potentials
✅ Location wise, Flood Free , Accessible
✅ Safe & Secured, Pet Friendly & Full Amenities 
✅ Buy and sell unit - Liquidate a solid investment from your hard earned money.
✅ Fully Furnished turn-over
✅ Spacious, high Ceilings, Sounds Proof units, with garden atrium in every 5th floor

𝐅𝐎𝐑 𝐈𝐍𝙌𝐔𝐈𝐑𝐈𝗘𝐒? 𝐓𝐑𝐈𝐏𝐏𝐈𝐍𝐆 𝐒𝐂𝐇𝐄𝐃 & 𝐌𝐎𝐃𝗘𝐋 𝐔𝐍𝐈𝐓 𝑽𝐈𝗘𝗪𝐈𝐍𝐆
09566621731","2",,,,,"2","0","1604545131000","https://www.facebook.com/satoriresidencesdmcipasig/posts/pfbid0PXQkRi68JYw3siRuEdqrqctZ3UWbA1MHuX3y13TzAPeMiBsCxkQEcRPTppBRChiEl"
"No photo description available.","417293979661027","photo","https://www.facebook.com/photo.php?fbid=417293979661027&set=a.361181075272318&type=3","No photo description available.","417294036327688","photo","https://www.facebook.com/photo.php?fbid=417294036327688&set=a.361181075272318&type=3","No photo description available.","417294089661016","photo","https://www.facebook.com/photo.php?fbid=417294089661016&set=a.361181075272318&type=3","No photo description available.","417294132994345","photo","https://www.facebook.com/photo.php?fbid=417294132994345&set=a.361181075272318&type=3","No photo description available.","417293999661025","photo","https://www.facebook.com/photo.php?fbid=417293999661025&set=a.361181075272318&type=3","100063789047867","Aspire East Homes","https://scontent-iad3-2.xx.fbcdn.net/v/t39.30808-1/434260530_889062203230073_7735218487770895593_n.jpg?stp=c200.117.545.545a_cp0_dst-jpg_tt6&cstp=mx545x545&ctp=s40x40&_nc_cat=105&ccb=1-7&_nc_sid=2d3e12&_nc_ohc=qWJVXB6oW2cQ7kNvwGdUwqN&_nc_oc=Adrokgmm8kp1DdTDv4KAea0jgEc9UpwFayFFn0lSF8MX9iJtRJYe_mwGRVAs0gxszO0&_nc_zt=24&_nc_ht=scontent-iad3-2.xx&_nc_gid=VyhKy7Tb6BbphFDaLtSghg&_nc_ss=7c2a8&oh=00_AQAt0nUU99b6MV76rjBwoCurgwytwEzUbeg9aTDlMRe1BA&oe=6A5FA287","https://www.facebook.com/AspireEastHomes","0","417294172994341","50SQM 2 BEDROOM CONDO IN BINANGONAN WITH COMPLETE AMENITIES

🎉VERY AFFORDABLE PAYMENT AT 8,850 MONTHLY!!!🎉

🥇TCP Discount
🎖COMPLETE AMENETIES, CLUBHOUSE WITH POOL, BASKETBALL COURT, PARK AND PLAYGROUND
🏅FREE Parking🚗🚙🛵🛴🚲

🔑 PET FRIENDLY
🔑 Offers LIFETIME OWNERSHIP

💯PAGIBIG FINANCING
💯NO HIDDEN CHARGES
💯 FLOOD FREE
💯LIFETIME OWNERSHIP

✅ 2 bedrooms unit 50sqm with BALCONY
✅with ""FREE"" Parking Space
✅PRE SELLING UNITS AVAILABLE
✅ACCESSIBLE location for commercial area, market and PUV Terminal
✅ with stunning view of Laguna de Bay

🏡🏡FULLY FINISHED UNIT🏡🏡
🧡Total Contract Price- P2,188,000
Reservation Fee : P8,000
Net Down Payment - P177,000
P8,850 (20 months)

🧡BALANCE: P2,003,000
Pagibig MA : P12,496 (30 years)

FOR FREE TRIPPING AND INQUIRIES CONTACT:
☺Abby / Daryl Apan
☎️ 09391870921

Please visit and like our page 🙂
https://www.facebook.com/MetroEastHappyHomes",,,,,,"0","0","1604483027000","https://www.facebook.com/AspireEastHomes/posts/pfbid02Vajk1EXqbc8cuXrSiDLxfCtPSvCVUZ5LYEhPnhQxDLJRsRc22cacxmhSB79oF98pl"
,,,,,,,,,,,,,,,,,,,,"100000713365634","Rina Javier","https://scontent-iad3-2.xx.fbcdn.net/v/t39.30808-1/610907757_26200714186202336_3403065114132016457_n.jpg?stp=cp0_dst-jpg_tt6&cstp=mx1380x1408&ctp=s24x24&_nc_cat=105&ccb=1-7&_nc_sid=e99d92&_nc_ohc=vwf7qQn7tEIQ7kNvwF8KZ3A&_nc_oc=AdoT-2-injv46D7lsxN4KxX8nQ-NfOpSraFQsG_ljrCmp5JNr67aZRLeUNfeWPOewrw&_nc_zt=24&_nc_ht=scontent-iad3-2.xx&_nc_gid=VyhKy7Tb6BbphFDaLtSghg&_nc_ss=7c2a8&oh=00_AQDjjF42A-9ACStEqgmLTIuWmAJ7Zh-ZkO_f-snEZVyfIQ&oe=6A5FB928","https://www.facebook.com/rdelrosario20","5","1569823909866521","House and Lot for sale!!

57 square meters
bungalo
2 bedrooms
1 bathroom
Gitnang Bayan 2, San Mateo, Rizal
1.9M negotiable
Clean Title
Flood free","2",,,,,"2","0","1604498089000","https://www.facebook.com/groups/509309049251351/permalink/1569823909866521/?sale_post_id=1569823909866521"
"No photo description available.","2685885438390696","photo","https://www.facebook.com/photo.php?fbid=2685885438390696&set=a.562669099211468&type=3","No photo description available.","2685885348390705","photo","https://www.facebook.com/photo.php?fbid=2685885348390705&set=a.562669099211468&type=3","No photo description available.","2685885321724041","photo","https://www.facebook.com/photo.php?fbid=2685885321724041&set=a.562669099211468&type=3","No photo description available.","2685885378390702","photo","https://www.facebook.com/photo.php?fbid=2685885378390702&set=a.562669099211468&type=3","No photo description available.","2685885461724027","photo","https://www.facebook.com/photo.php?fbid=2685885461724027&set=a.562669099211468&type=3","100064051479203","SPE Energy & Builders Inc.","https://scontent-iad6-1.xx.fbcdn.net/v/t39.30808-1/324030365_999457584362198_4419831994047742194_n.jpg?stp=cp0_dst-jpg_tt6&cstp=mx960x960&ctp=s40x40&_nc_cat=106&ccb=1-7&_nc_sid=2d3e12&_nc_ohc=lcu6WTI8cKQQ7kNvwFXX0pG&_nc_oc=Adq1n5BoT_UzRd8yqWiFAJk6OCk5_pRPbpNHkmc9ovWhjuQjNw2dA2B1zGOiez-ypLM&_nc_zt=24&_nc_ht=scontent-iad6-1.xx&_nc_gid=VyhKy7Tb6BbphFDaLtSghg&_nc_ss=7c2a8&oh=00_AQDY4_FaItbr_EzcPWyMRFdLJB9d652zMHl9RTBFH30ltQ&oe=6A5FAC6E","https://www.facebook.com/SPEEnergyBuilders","0","2685885851723988","Thank you po!!!☺️💖

Delivery Bound to Laguna💪

1pc. 50w Flaretech Flood Light
PRICE: 2,670php

SHOWROOM:
2nd flr. C&B Circle Mall Liwasang Kalayaan Marikina Heights, Marikina City

CONTACT: 09171805048

SolarPower Engineering

""BUILD and POWERED your Dreams""","9",,,,"1","10","2","1604465717000","https://www.facebook.com/SPEEnergyBuilders/posts/pfbid0j1Wugv5y598N2Cq5wMXwv22HpDMjvX4G13158TUL7L5A9LUaURS5ZMJNn8K1joDVl"
,,,,,,,,,,,,,,,,,,,,"100013627478237","Jaziel Navarez","https://scontent-iad3-2.xx.fbcdn.net/v/t39.30808-1/741454554_2458526144611611_152457157198577431_n.jpg?stp=cp0_dst-jpg_tt6&cstp=mx960x957&ctp=s24x24&_nc_cat=111&ccb=1-7&_nc_sid=e99d92&_nc_ohc=9GFiyIj_CkMQ7kNvwGLX872&_nc_oc=AdoxLfVvpa7BKpCYh6aa7pifdyQeiEn3xmsdGqNLAfjJ1uz3NJlbrFCxktgVXDkmEjA&_nc_zt=24&_nc_ht=scontent-iad3-2.xx&_nc_gid=AvzD2D6LuxBkBPkEugLvwQ&_nc_ss=7c2a8&oh=00_AQBa8yWcF5I56kj7S8UKLEcNvuJZKhCP3XkJbK1TPgFdQQ&oe=6A5FB579","https://www.facebook.com/jaziel.navarez","0","1570612789787633","Lot for Sale
Armel 8
Banaba,San Mateo,Rizal
📌Flood free
📌Near Puregold Banaba 
📌Near Sm San Mateo
📌Near Hospital
📌Malapit sa lahat👏👏
📌Near Quezon City
📌Near Marikina

Sample Computation
less Reservation 20,000
Cash Tcp- 880,000

For site viewing and reservation #09493798391",,,,,,"0","0","1604576784000","https://www.facebook.com/groups/509309049251351/permalink/1570612789787633/?sale_post_id=1570612789787633"
"No photo description available.","3918401584850824","photo","https://www.facebook.com/photo.php?fbid=3918401584850824&set=gm.695811918014534&type=3","No photo description available.","3918401638184152","photo","https://www.facebook.com/photo.php?fbid=3918401638184152&set=gm.695811918014534&type=3","No photo description available.","3918401681517481","photo","https://www.facebook.com/photo.php?fbid=3918401681517481&set=gm.695811918014534&type=3","No photo description available.","3918401768184139","photo","https://www.facebook.com/photo.php?fbid=3918401768184139&set=gm.695811918014534&type=3","No photo description available.","3918401821517467","photo","https://www.facebook.com/photo.php?fbid=3918401821517467&set=gm.695811918014534&type=3","100000430641660","Charisma Dela Paz Nepomuceno","https://scontent-iad3-1.xx.fbcdn.net/v/t39.30808-1/218382928_4656579321033043_6598512927853445435_n.jpg?stp=cp0_dst-jpg_tt6&cstp=mx398x398&ctp=s24x24&_nc_cat=108&ccb=1-7&_nc_sid=1d2534&_nc_ohc=s7Hyc0zahDgQ7kNvwHpLOVL&_nc_oc=Ado3CMiJqzfEAjHj1nNClyDClO5pQ293oUzs1UDb5M1akWUexhqao-Gczx53lpLpWrk&_nc_zt=24&_nc_ht=scontent-iad3-1.xx&_nc_gid=AvzD2D6LuxBkBPkEugLvwQ&_nc_ss=7c2a8&oh=00_AQB1XFV0fg72xfFpSyJw4wFfoVmluMAwgVnFpzOFcydHWQ&oe=6A5FA04C","https://www.facebook.com/charisma.delapaznepomuceno","0","695811918014534","",,,,,,"0","0","1604572340000","https://www.facebook.com/groups/617367755858951/permalink/695811918014534/"
"No photo description available.","10164100828840251","photo","https://www.facebook.com/photo/?fbid=10164100828840251&set=a.630823079089827",,,,,,,,,,,,,,,,,"100064864205342","Ecowaste Coalition","https://scontent-iad6-1.xx.fbcdn.net/v/t39.30808-1/404429068_744597307712403_4361056151897437870_n.jpg?stp=cp0_dst-jpg_tt6&cstp=mx2048x2048&ctp=s40x40&_nc_cat=102&ccb=1-7&_nc_sid=2d3e12&_nc_ohc=Vyj2gwiLhgQQ7kNvwFf1E9o&_nc_oc=AdoR57hu7xSJCp0GOVJ7Cc5kdfHIHGC1O0dZG9vNMRC7D1MY4eY1U6Jd8oaiCrfBc24&_nc_zt=24&_nc_ht=scontent-iad6-1.xx&_nc_gid=AvzD2D6LuxBkBPkEugLvwQ&_nc_ss=7c2a8&oh=00_AQCxrPLzOTjaSXN3PqRvbANZwJBo2rFj-nBi9o2V7VqINQ&oe=6A5FAAD3","https://www.facebook.com/EWCoalition","0","10164100829205251","PRESS RELEASE | From Baguio to Davao: Groups Across the Country Join Chorus Calling for the Full Ban on Single-Use Plastics by the 18th Congress

4 NOVEMBER 2020, QUEZON CITY.  Public interest groups from Baguio to Davao have joined the call to ban single-use plastics (SUPs) ahead of the resumption of session of the 18th Congress on November 9.

The groups insisted that the country’s efforts to prevent and reduce plastic pollution need a strong shot in the arm in the form of a national law banning single-use plastic products and packaging with a clear-cut scope, phase-out deadline, compliance monitoring and fines and penalties, as well as provisions for the promotion of alternatives and the granting of incentives.

“Members of both houses of the 18th Congress still have the opportunity before their term ends in 2022 to pass a law that will eliminate plastic pollution at source.  We urge our lawmakers to accelerate the process of banning the ubiquitous SUPs that can hugely boost the country’s shift to zero waste and to sustainability.  This law can be your enduring environmental legacy,” said Patricia Nicdao, Policy Advocacy Officer, EcoWaste Coalition.

The enactment of the envisioned plastic pollution prevention law will benefit local government units (LGUs) and communities undertaking programs to reach progressive waste reduction targets within the framework of RA 9003, or the Ecological Solid Waste Management Act.  

""A comprehensive ban on SUPs nationwide will surely help LGUs like Baguio City in further trimming down the volume of disposable plastics and packaging materials that make up most of the city’s residual garbage,” said Vicky Bautista of Zero Waste Baguio Inc., noting that the country’s summer capital started enforcing its “Plastic and Styrofoam-Free Baguio City Ordinance” in 2018 which, according to the City General Services Office, has resulted to a decrease of 30 percent in the city’s plastic waste.  

“A law phasing out all SUPs will be useful in avoiding loopholes in local ordinances that provide non-essential exemptions, especially when reusable alternatives are available,” said Atty. Grizelda Mayo-Anda, Executive Director of the Environmental Legal Assistance Center (ELAC) based in Puerto Princesa City, citing the exceptions under City Ordinance 993, or the “Single-Use-Plastic and Styrofoam Regulation,"" which, for example, permits the use of Styrofoam for fish and the use of plastic utensils during birthday parties, wakes and other occasions.  The ordinance took effect in April this year.

“A national law banning SUPs will have a strong impact on local efforts to preserve and protect the natural environment, which is being damaged by throw-away plastic and products,” said Chinkie Peliño-Golle, Executive Director of Davao City-based Interfacing Development Interventions for Sustainability (IDIS), who lamented the incursion of garbage, mostly SUPs, on the Panigan-Tamugan Watershed, a prospective source of potable water for the flourishing city.

The push for a comprehensive national ban on single-use plastic products and packaging is backed by a variety of groups, including the Break Free From Plastic, Global Alliance for Incinerator Alternatives, Greenpeace, EcoWaste Coalition, Mother Earth Foundation, and Oceana Philippines,

Recently, close to 30 diverse groups urged the Cebu City Government to totally ban SUPs, instead of merely putting up trash bins, to address the city's perennial garbage and flood woes.

Zero waste advocacy groups this November will conduct a month-long digital campaign to garner more signatures for the online petition to ban SUPs and to raise critical awareness on false solutions to the plastic pollution crisis and the real culprits on why the planet is drowning on plastics.","43","6",,"4",,"53","21","1604481325000","https://www.facebook.com/EWCoalition/posts/pfbid0ohLg47yuwiHiW8i4rD4SmxHacrM3nbWDszVZY2qFRBL893ExzAsGtSUx5BGN5Arvl"
,,,,,,,,,,,,,,,,,,,,"100013627478237","Jaziel Navarez","https://scontent-iad3-2.xx.fbcdn.net/v/t39.30808-1/741454554_2458526144611611_152457157198577431_n.jpg?stp=cp0_dst-jpg_tt6&cstp=mx960x957&ctp=s24x24&_nc_cat=111&ccb=1-7&_nc_sid=e99d92&_nc_ohc=9GFiyIj_CkMQ7kNvwGLX872&_nc_oc=AdoxLfVvpa7BKpCYh6aa7pifdyQeiEn3xmsdGqNLAfjJ1uz3NJlbrFCxktgVXDkmEjA&_nc_zt=24&_nc_ht=scontent-iad3-2.xx&_nc_gid=AvzD2D6LuxBkBPkEugLvwQ&_nc_ss=7c2a8&oh=00_AQBa8yWcF5I56kj7S8UKLEcNvuJZKhCP3XkJbK1TPgFdQQ&oe=6A5FB579","https://www.facebook.com/jaziel.navarez","0","1273988206302856","Ready for Occupancy
Armel 8
Banaba,San Mateo,Rizal
📌Flood free
📌Near Puregold Banaba 
📌Near Sm San Mateo
📌Near Hospital
📌Malapit sa lahat👏👏

Fully Finished
Single Detached
3 BR
2 toilet and bath
Built-in cabinets
With terrace
With porch/car garage
With gate and fence

Sample Computation
Tcp- 3.8M
Reservation- 50k

For site viewing and reservation #09493798391","1",,,,,"1","0","1604575221000","https://www.facebook.com/groups/814519768916371/permalink/1273988206302856/?sale_post_id=1273988206302856"
,,,,,,,,,,,,,,,,,,,,"100013627478237","Jaziel Navarez","https://scontent-iad3-2.xx.fbcdn.net/v/t39.30808-1/741454554_2458526144611611_152457157198577431_n.jpg?stp=cp0_dst-jpg_tt6&cstp=mx960x957&ctp=s24x24&_nc_cat=111&ccb=1-7&_nc_sid=e99d92&_nc_ohc=9GFiyIj_CkMQ7kNvwGLX872&_nc_oc=AdoxLfVvpa7BKpCYh6aa7pifdyQeiEn3xmsdGqNLAfjJ1uz3NJlbrFCxktgVXDkmEjA&_nc_zt=24&_nc_ht=scontent-iad3-2.xx&_nc_gid=AvzD2D6LuxBkBPkEugLvwQ&_nc_ss=7c2a8&oh=00_AQBa8yWcF5I56kj7S8UKLEcNvuJZKhCP3XkJbK1TPgFdQQ&oe=6A5FB579","https://www.facebook.com/jaziel.navarez","0","1325938817756625","Ready for Occupancy
Armel 8
Banaba,San Mateo,Rizal
📌Flood free
📌Near Puregold Banaba 
📌Near Sm San Mateo
📌Near Hospital
📌Malapit sa lahat👏👏

Fully Finished
Single Detached
3 BR
2 toilet and bath
Built-in cabinets
With terrace
With porch/car garage
With gate and fence

Sample Computation
Tcp- 3.8M
Reservation- 50k

For site viewing and reservation #09493798391",,,,,,"0","0","1604575207000","https://www.facebook.com/groups/365360997147750/permalink/1325938817756625/?sale_post_id=1325938817756625"
,,,,,,,,,,,,,,,,,,,,"100004479541137","Mél Vyn","https://scontent-iad3-1.xx.fbcdn.net/v/t39.30808-1/611238740_3304971636328789_768475123977755273_n.jpg?stp=c0.19.1482.1482a_cp0_dst-jpg_tt6&cstp=mx1482x1482&ctp=s24x24&_nc_cat=104&ccb=1-7&_nc_sid=e99d92&_nc_ohc=hGikFVCPktcQ7kNvwGpLL4a&_nc_oc=Adr5ONi0a8dToX_QR3RjnDIPsov9foqIvEqAzsNUMBWmmjKtCRH963z-I88XfxH2GSQ&_nc_zt=24&_nc_ht=scontent-iad3-1.xx&_nc_gid=_85QSv6jv21LkJ0X5a66MQ&_nc_ss=7c2a8&oh=00_AQDPKvO4bkqk6S06YG_ImD3Jq9VVkJHjx_n6wSjhYWCAnA&oe=6A5F9AF0","https://www.facebook.com/melvynskie","0","1325828837767623","FRESH AIR BA HANAP NYO?
MALA CLOUD 9 NA VIEW?👇👇👇
😍😍

PM NYOPO AKO SEND KOPO ACTUAL VIDEO PO😊😊 

2 yrs old House
Note : Bare Finished. Do it your own interiors

Direct Po ako Kas parents po namin ang may-Ari😊

RFS: May nakuha napong Farm sa Binanonan

HOUSE & LOT RUSH SALE‼️‼️‼️

OPEN FOR BANK FINANCING😊

OPEN SA AHENTE✔️✔️✔️

▪️Location: Overlooking
Monteverde Royale Executive Subdivision
Brgy. Muzon
Taytay Rizal

▪️Lot Area : 158 sqm.

▪️Complete Papers/Clean Title

▪️5 Bedrooms
      🔑3 Bed Rooms @ 2nd flr.
     🔑1 Family Room @ 3rd flr
   🔑 1 Maids Quarter @the back of the house

  ▪️5 Rest Room
   🔑 2 Rest Room @2nd flr
  🔑 1 Rest Room @ 3rd flr
  🔑 1 Rest Room @ 1st flr
  🔑1 Rest Room @maids quarter

▪️1 Parking Area
▪️Garden @ the back of the house (outside)

▪️Service Area
▪️Dining Area
▪️for occasions @4th flr

🌳🍃With Fruit Bearing Tree

FOR NATURE LOVERS💞🍃🌬️
💫With 360 View
✔️Metro Manila
✔️Laguna de Bay
✔️Binangonan
✔️Havila

🏘️FEATURES:
✔️Near School, Church , Market & other Commercial Establishment
✔️Flood Free
✔️10 mins. drive to SM Taytay, Taytay Tiangge, Puregold Taytay
✔️24 hrs. roving guard
✔️Gated fence with security guard

🏘️AMENITIES AND FACILITIES :
✔️Clubhouse
✔️Basketball Court
✔️Concrete road 
✔️Swimming pool

NOTE‼️‼️‼️
BARE FINISHED
Do it your own interiors....

FREE TRIPPING / SITE VIEWING FOR INTERESTED BUYERS

DIRECT PM FOR INQUIRIES 🔑",,,,,,"0","0","1604563970000","https://www.facebook.com/groups/365360997147750/permalink/1325828837767623/?sale_post_id=1325828837767623"
,,,,,,,,,,,,,,,,,,,,"100055067072083","Shoun Dez","https://scontent-iad3-2.xx.fbcdn.net/v/t39.30808-1/220540598_382749443570622_3682929096765679786_n.jpg?stp=c80.0.480.480a_cp0_dst-jpg_tt6&cstp=mx480x480&ctp=s24x24&_nc_cat=103&ccb=1-7&_nc_sid=e99d92&_nc_ohc=Z9pJtKhoNf4Q7kNvwGnnpcx&_nc_oc=AdrC1e-p1cN87jvyBK2FkYMdmCNblCFVMzZPJ0n3KUqWf71_6aRDJtUBsDB0CZFtUzI&_nc_zt=24&_nc_ht=scontent-iad3-2.xx&_nc_gid=_85QSv6jv21LkJ0X5a66MQ&_nc_ss=7c2a8&oh=00_AQAwqUrWNqrJGc7yWkedZ9aNIHNV1J72VrrtmcEIXdoh9g&oe=6A5FBE10","https://www.facebook.com/tangecks01","0","1570187843163461","House and Lot For Sale
8.5 MILLION Pesos
Direct deal to owner
Ready move agad... 
140sq. meter land area
350sq.meter floor area
4 Bedrooms ( 2nd floor)
2 Bedrooms ( Ground floor)
6 Bedrooms all
3 Toilets w/ Bath
2 Carports / with terrace and roof deck
* Flood free
* House is Good Condition
* Good Community Area and Ambiance
* 24/7 Security Roving.

* LOCATION *
Upper Antipolo city
Near Robinson Place Antipolo
Zonal Value, Updated tax dec. 2021
Complete Papers , Clean Title
pwede thru. Pag ibig or Bank financing

Near:
New Market Antipolo
La Salle School
Assumption
Hospital
for viewing kindly contact
Tian 
09061458258/ TM
0963 890 5778/ SMART",,,,,,"0","0","1604532901000","https://www.facebook.com/groups/509309049251351/permalink/1570187843163461/?sale_post_id=1570187843163461"
