id,created_at,author_username,author_display_name,url,text,keyword_hits,city_hits,barangay_hits,likes,comments,shares,views,source_file,severity_label
645884948172267521,2015-09-21T08:59:06.000Z,ManKams,Man,https://x.com/ManKams/status/645884948172267521,Baha na sa pque. Nasa manila pa ren ako YAHOOOO,baha,Manila,,1,0,1,,twitter-2015.csv,Not Relevant
646320522213462016,2015-09-22T13:49:55.000Z,MMDA,Official MMDA,https://x.com/MMDA/status/646320522213462016,@No_EDER_Woman You may directly tweet @ManilaTraffic_ or @iskomoreno to get latest traffic and flood updates in Manila Area po. Ten-4.#mmda,flood,Manila,,0,0,0,,twitter-2015.csv,Not Relevant
646321229742256128,2015-09-22T13:52:43.000Z,MMDA,Official MMDA,https://x.com/MMDA/status/646321229742256128,@paaaaoooo  You may directly tweet @ManilaTraffic_ or @iskomoreno to get latest traffic and flood updates in Manila Area po. Ten-4.#mmda,flood,Manila,,0,0,0,,twitter-2015.csv,Not Relevant
646736246505611266,2015-09-23T17:21:51.000Z,xianleem,Khiver Mendoza,https://x.com/xianleem/status/646736246505611266,"FLOOD #selfie 📷 @ Robinson's Ermita, Manila https://instagram.com/p/7-zdVMgGIM/",flood,Manila,Ermita,1,0,0,,twitter-2015.csv,Mild
646815924671016964,2015-09-23T22:38:28.000Z,alpacalanis,alanis needs sleep,https://x.com/alpacalanis/status/646815924671016964,the day ptx gets 1M followers is the day my tears will flood metro manila         this is not a joke & this is not a drill this is no,flood,Manila,,6,0,1,,twitter-2015.csv,Not Relevant
646855068445245440,2015-09-24T01:14:00.000Z,DPWHph,DPWHph,https://x.com/DPWHph/status/646855068445245440,"""DPWH will continue to implement its 15-year master plan for flood management in Metro Manila and surrounding... http://fb.me/4fKq4cGbs",flood,Manila,,2,0,1,,twitter-2015.csv,Not Relevant
647405984025997312,2015-09-25T13:43:09.000Z,MMDA,Official MMDA,https://x.com/MMDA/status/647405984025997312,@JesnetAbellon You may directly tweet @ManilaTraffic_ or @iskomoreno to get latest flood info in Manila Area. Ten-4. #mmda,flood,Manila,,0,0,0,,twitter-2015.csv,Not Relevant
648024514685591552,2015-09-27T06:40:58.000Z,Ferdi_Laco,FM Laco,https://x.com/Ferdi_Laco/status/648024514685591552,@DPWHph This is probably the best solution to the flood problems in Metro Manila http://youtu.be/ed-jiOXO3aQ,flood,Manila,,1,0,0,,twitter-2015.csv,Not Relevant
677474098390306817,2015-12-17T13:03:06.000Z,Thisismeanna,anna 🤍,https://x.com/Thisismeanna/status/677474098390306817,"pero solid talaga yung ulan nung tuesday, 10 pm asa manila kami lumusong sa baha with our models hahaha saya mo sir ☺️",baha,Manila,,1,0,0,,twitter-2015.csv,Mild
678020753858539520,2015-12-19T01:15:19.000Z,JinkiShabuPa,🐰,https://x.com/JinkiShabuPa/status/678020753858539520,I hope the rain stops. Manila un e. Baka baha. Wowowowowoowowowoweee,baha,Manila,,1,0,0,,twitter-2015.csv,Not Relevant
678070775077847040,2015-12-19T04:34:05.000Z,PasigInfo,Pasig Info,https://x.com/PasigInfo/status/678070775077847040,"@trishalbar Traffic Situation along Mercedez ave. near East Raya Gardens {Moderate}, Negative Flood incident. Thank you #pasiginfo [Admin13]",flood,Pasig,,0,1,0,,twitter-2015.csv,Mild
678085561140174848,2015-12-19T05:32:50.000Z,msmblrp_,🔺,https://x.com/msmblrp_/status/678085561140174848,Manila latur. Swimming sa baha na ba to,baha,Manila,,4,0,0,,twitter-2015.csv,Moderate
678090862560043009,2015-12-19T05:53:54.000Z,AbainzaRalph,Ralph Abainza,https://x.com/AbainzaRalph/status/678090862560043009,"Nanawagan na po ako sa mga taga-Metro Manila. Icancel ang LAHAT ng gala today. 

Aabutan lang kayo ng malakas na ulan at baha.",baha,Manila,,2,0,2,,twitter-2015.csv,Mild
678111157593374720,2015-12-19T07:14:33.000Z,Shadowxpurple,Ms. մղkղօաղ,https://x.com/Shadowxpurple/status/678111157593374720,Traffic + flood road = MANILA 😂✌ Hahaha!,flood,Manila,,1,0,0,,twitter-2015.csv,Not Relevant
678130986823979008,2015-12-19T08:33:20.000Z,rodemelmayo,jhanyz,https://x.com/rodemelmayo/status/678130986823979008,god sa nmn poh wg n umulan baha n kc s manila kwawa nmn cla nde n rn mkpgtrbho ang jowa qo huhuhu #ALDUBAngPagtatagpo,baha,Manila,,1,0,1,,twitter-2015.csv,Not Relevant
678174049579569152,2015-12-19T11:24:27.000Z,B_Arron,Bry🐻,https://x.com/B_Arron/status/678174049579569152,2 hrs tamabay. 2 hrs on top of a truck. Tas malalaman ko lang na baha na din pala sa loob ng bahay. Ayun pinabalik na ako ng manila 😓,baha,Manila,,1,1,0,,twitter-2015.csv,Moderate
678195568397656065,2015-12-19T12:49:58.000Z,WAPAKELSB,♥♥♥ALDUB TATAY ♥♥♥,https://x.com/WAPAKELSB/status/678195568397656065,"@uy_jeane @ssvf16 @abitofKRIZZY baha pa ngayon sa manila at maulan pa yan ha #MyBebeLoveLiveInFTerraces
#ALDUBAngPagtatagpo",baha,Manila,,1,1,1,,twitter-2015.csv,Mild
678541220084211713,2015-12-20T11:43:28.000Z,greyz_santiago3,gRaCe,https://x.com/greyz_santiago3/status/678541220084211713,Yown! Manila Classico on Christmas Day Quarterfinals! Makapanuod na lang baha pa naman tyak gang pasko #NSD @ScotThompson06 @GWillSlaughter,baha,Manila,,0,0,0,,twitter-2015.csv,Not Relevant
679271985088565248,2015-12-22T12:07:16.000Z,PeeweeBacuno,peewee bacuño,https://x.com/PeeweeBacuno/status/679271985088565248,Matatagalan pa bago madaanan ang Marikina-Infanta Road dahil winasak ng baha ang isang tulay dito. @gmanewsbreaking https://t.co/uVKmT6mzGI,baha,Marikina,,9,2,6,,twitter-2015.csv,Severe
679645836968525824,2015-12-23T12:52:49.000Z,directLAEbor,Laerah Jaline Badosa,https://x.com/directLAEbor/status/679645836968525824,At nasaksihan ko na talaga yung baha na sinasabi nila sa Manila last week 😢🤐 (lol ang late nagpost) https://t.co/MyueVNX6ay,baha,Manila,,3,0,0,,twitter-2015.csv,Not Relevant
679665135699410944,2015-12-23T14:09:30.000Z,stateofdnation,State of the Nation - GMA News,https://x.com/stateofdnation/status/679665135699410944,"Samantala, nagmistulang sinkhole ang Marikina-Infanta road sa Infanta, Quezon dahil sa lawak ng pinsala ng landslide at baha.",baha,Marikina,,1,0,1,,twitter-2015.csv,Not Relevant
681511068103921664,2015-12-28T16:24:35.000Z,AustinKellerman,Austin Kellerman,https://x.com/AustinKellerman/status/681511068103921664,How does this guy in Manila deal with the flood waters? He fishes... #arwx https://t.co/i8DpG6tQkF,flood,Manila,,10,0,7,,twitter-2015.csv,Moderate
681525134428106752,2015-12-28T17:20:28.000Z,casey_belew,James Casey Belew,https://x.com/casey_belew/status/681525134428106752,"D-Train at it again..""How does this guy in Manila deal with the flood waters? He fishes... #arwx https://t.co/Vk8wIJpKgz""",flood,Manila,,1,0,0,,twitter-2015.csv,Moderate
700188690224537600,2016-02-18T05:22:47.000Z,newswatchplusph,NewsWatch Plus PH,https://x.com/newswatchplusph/status/700188690224537600,"Flood warning system to cover Metro Manila, nearby areas | Kapampangan News Live http://cnn.ph/1LXc9jG",flood,Manila,,1,1,1,,twitter-2016.csv,Not Relevant
700548446218924032,2016-02-19T05:12:19.000Z,BilangPilipino,Bilang Pilipino,https://x.com/BilangPilipino/status/700548446218924032,"Cayetano on federalism: 1/3 of GAA is in Metro Manila. Bakit baha, bakit nagsisiraan bus, MRT, etc? Nagsisiksikan tayo rito #BilangPilipino",baha,Manila,,3,2,4,,twitter-2016.csv,Not Relevant
701367418916982784,2016-02-21T11:26:38.000Z,raphbosano,Raphael Bosano,https://x.com/raphbosano/status/701367418916982784,"Early swim: Children enjoy the #flood in Sampaloc, Manila after a Maynilad pipe burst while… https://www.instagram.com/p/BCC-1gZqOwK/",flood,Manila,Sampaloc,1,0,0,,twitter-2016.csv,Mild
701637849553223680,2016-02-22T05:21:13.000Z,TrafficNgayon,TRAFFIC TRACKER PH,https://x.com/TrafficNgayon/status/701637849553223680,"PHITO: The Way Home

#Manila 2014

#commuting #rain #trains #train #flood #lights #fear #poverty #traffic #downpour… https://t.co/nOYMi7n0FT",flood,Manila,,1,0,0,,twitter-2016.csv,Not Relevant
702419518434451456,2016-02-24T09:07:18.000Z,skeletology,💀,https://x.com/skeletology/status/702419518434451456,"Can't really feel el niño in Manila because the default weather setting here is always either ""pitfires of hell"" or ""old testament flood"".",flood,Manila,,1,0,0,,twitter-2016.csv,Not Relevant
703026727430131712,2016-02-26T01:20:08.000Z,akash_jgd,Akash Shetty,https://x.com/akash_jgd/status/703026727430131712,"#35YrsofArtofLiving Manila Flood Relief http://goo.gl/Te2DIz @ArtofLivingNow @SriSri @WCF2016
@polharsha",flood,Manila,,1,0,1,,twitter-2016.csv,Not Relevant
703912672530665473,2016-02-28T12:00:33.000Z,LuciaMVieira,Lucia Vieira,https://x.com/LuciaMVieira/status/703912672530665473,#35YrsofArtofLiving Manila Flood Relief http://goo.gl/Te2DIz @ArtofLiving @SriSri @WCF2016,flood,Manila,,1,0,2,,twitter-2016.csv,Not Relevant
705405357380599808,2016-03-03T14:51:57.000Z,alenanegado,hayley,https://x.com/alenanegado/status/705405357380599808,grabeng baha yan kanina pagdaan ko sa pasig,baha,Pasig,,0,1,0,,twitter-2016.csv,Moderate
706106152820408320,2016-03-05T13:16:40.000Z,earthingsblog,earthings!,https://x.com/earthingsblog/status/706106152820408320,We are issuing a flood warning alert along areas near the Pasig River. https://x.com/philconcerts/status/706105750347603968,flood,Pasig,,0,0,0,,twitter-2016.csv,Mild
707355232846516225,2016-03-09T00:00:04.000Z,hello63ph,Hello63,https://x.com/hello63ph/status/707355232846516225,"<What to do during an Emergency in Manila>
Flood, typhoon, earthquake, ambulance, car accident...... http://fb.me/6WncicXie",flood,Manila,,0,0,0,,twitter-2016.csv,Not Relevant
708576554545053696,2016-03-12T08:53:09.000Z,DZMMTeleRadyo,DZMM TeleRadyo,https://x.com/DZMMTeleRadyo/status/708576554545053696,"Teodoro: Hindi lang baha ang problema sa Marikina, pati ang pag-lindol. #Halalan2016",baha,Marikina,,1,1,0,,twitter-2016.csv,Not Relevant
708831956100747264,2016-03-13T01:48:02.000Z,dzbb,DZBB Super Radyo,https://x.com/dzbb/status/708831956100747264,MMDA sa GMA: Ang proyekto ay dinisenyo para magsilbing effective flood control system para sa Pasig-Marikina-Laguna Lake Complex.,flood,"Pasig, Marikina",,0,0,1,,twitter-2016.csv,Not Relevant
709180500649373696,2016-03-14T00:53:01.000Z,PhilstarNews,Philstar.com,https://x.com/PhilstarNews/status/709180500649373696,".@MMDA execs, staff at flood control ops system turnover rite in Pasig today. | via @sinned2872 https://t.co/wCvBsCnhdn",flood,Pasig,,2,0,0,,twitter-2016.csv,Not Relevant
709201994641084417,2016-03-14T02:18:26.000Z,DZMMTeleRadyo,DZMM TeleRadyo,https://x.com/DZMMTeleRadyo/status/709201994641084417,"Effective Flood Control Operating System ng MMDA, pinasinayaan sa Pasig | via @dzmmPatrol44 https://t.co/M8vLxFFunm",flood,Pasig,,19,0,6,,twitter-2016.csv,Not Relevant
712576255296737284,2016-03-23T09:46:32.000Z,akodawsi,akodawsi@gmai.com,https://x.com/akodawsi/status/712576255296737284,@pura_mary dina lulutang yan sis lubog nga eeh pag lumotang yan abangan kuyan de2 sa ilog pasig OK..,lubog,Pasig,,1,0,0,,twitter-2016.csv,Not Relevant
715068110080856064,2016-03-30T06:48:17.000Z,alltswizzle,k,https://x.com/alltswizzle/status/715068110080856064,"swifties from manila, can you help me flood @Magic899 with New Romantics song request for #Top5At5 ? thanks!!! 😊😊😊",flood,Manila,,0,0,1,,twitter-2016.csv,Not Relevant
741613108859281411,2016-06-11T12:48:38.000Z,Seb_Castro,Sebastian Castro,https://x.com/Seb_Castro/status/741613108859281411,@gregstevens @TheLePereira @jeffpearlman well hello there from manila. you guys left quite the flood in my feed. :),flood,Manila,,4,0,0,,twitter-2016.csv,Not Relevant
742336972455182337,2016-06-13T12:45:00.000Z,ensay_aaa,A,https://x.com/ensay_aaa/status/742336972455182337,Organic na organic.. Baha na kaya sa pasig? Gusto ko ng juice dun talaga e👅 #ALDUBALLMyLife  https://x.com/meggi0820/status/742335364602335234,baha,Pasig,,1,1,2,,twitter-2016.csv,Not Relevant
742365349652226049,2016-06-13T14:37:46.000Z,stbrrrrrbbr,ً,https://x.com/stbrrrrrbbr/status/742365349652226049,"Na iimagine ko na

-Stranded sa manila pag baha
-Gabi na kabado kapa sa recit
-la tulog
-Nakakantok na klase gabi kasi zzz",baha,Manila,,0,0,0,,twitter-2016.csv,Not Relevant
742897967489634309,2016-06-15T01:54:12.000Z,thefreeverser,Serjey🎀🏳️‍🌈,https://x.com/thefreeverser/status/742897967489634309,@iamJNEP Hinihintay ko nga ang baha rito sa Metro Manila eh. Haha,baha,Manila,,1,0,0,,twitter-2016.csv,Not Relevant
743088640776011777,2016-06-15T14:31:52.000Z,reggieangelo,Reggie Calalang,https://x.com/reggieangelo/status/743088640776011777,Natatawa ako sa convo namin. Pinoproblema namin yung baha sa manila. 😁😂,baha,Manila,,2,0,0,,twitter-2016.csv,Not Relevant
743155892955324416,2016-06-15T18:59:06.000Z,FlorisBoogaard,floris boogaard,https://x.com/FlorisBoogaard/status/743155892955324416,Wettskills Manila Flood Free 2016-2020 = success @TauwNL @WJvanNiekerk @DeltaTalent @hsrotterdam @Wetskills @hanze @MarionDerckx @johoost,flood,Manila,,1,1,1,,twitter-2016.csv,Not Relevant
743425754789253120,2016-06-16T12:51:26.000Z,ID_NewsTV,Investigative Documentaries,https://x.com/ID_NewsTV/status/743425754789253120,"Dapat sana, solusyon sa baha at mabigat na daloy ng trapiko ang ginagawang kalsada sa Sampaloc, Manila. #TenggangProyekto",baha,Manila,Sampaloc,1,1,0,,twitter-2016.csv,Not Relevant
743657154901487618,2016-06-17T04:10:56.000Z,gma_weather,GMA News Weather Center,https://x.com/gma_weather/status/743657154901487618,No more rain but gutter-deep flood along Guanzon St. in Manila. via @audreydomasian https://t.co/dZEGHiLEki,flood,Manila,,5,0,1,,twitter-2016.csv,Mild
743658408994177024,2016-06-17T04:15:55.000Z,YouScoop,YouScoop,https://x.com/YouScoop/status/743658408994177024,From @audreydomasian: Rain caused gutter-deep flood along Guanzon St. in Manila. Be #IMReady.  https://t.co/Tdxix2JNA5,flood,Manila,,13,0,2,,twitter-2016.csv,Mild
745150369798316033,2016-06-21T07:04:27.000Z,Joyceannramos_,Joyce Ann Ramos,https://x.com/Joyceannramos_/status/745150369798316033,OMG!!! Aabutan pa ata ako ng baha dito sa Manila 😭😭😭,baha,Manila,,1,0,0,,twitter-2016.csv,Not Relevant
745848225135992832,2016-06-23T05:17:28.000Z,jamiemisspelled,jamie,https://x.com/jamiemisspelled/status/745848225135992832,"Pero pramis guys. Pag umaambon tapos nasa Manila ako (Mabini), nagiging ninja ako makauwi lang. Hirap lumusong sa baha, friend.",baha,Manila,,1,0,0,,twitter-2016.csv,Mild
746935274958168064,2016-06-26T05:17:01.000Z,RiegoJere,Riegojeremy 🦉,https://x.com/RiegoJere/status/746935274958168064,"Man, kailangan ko ata ng surfing board dto sa manila. Ang baha",baha,Manila,,0,0,0,,twitter-2016.csv,Moderate
746950949483257856,2016-06-26T06:19:18.000Z,gmanewsbreaking,GMA Integrated News Breaking,https://x.com/gmanewsbreaking/status/746950949483257856,"Daloy ng trapiko sa Quirino-Pedro Gil, Manila, mabagal dahil sa gutter-deep na baha. | via @VargasMannysen @dzbb https://t.co/haGJ4pUIU2",baha,Manila,,13,1,8,,twitter-2016.csv,Mild
746961202870353920,2016-06-26T07:00:03.000Z,gmanewsbreaking,GMA Integrated News Breaking,https://x.com/gmanewsbreaking/status/746961202870353920,Ilang bata tuwang-tuwa sa paglalaro sa baha sa kalye papasok ng Pope Pius sa UN ave Manila | via @VargasMannysen https://t.co/W3BM0Cw7J6,baha,Manila,,10,2,4,,twitter-2016.csv,Mild
747014896500367360,2016-06-26T10:33:24.000Z,ElevateAlabang,Elevate Alabang,https://x.com/ElevateAlabang/status/747014896500367360,"Another FLOOD in social media begins tonight!!! 🎉 Get ready, South Metro Manila!!! 🎉 #ElevateREVEL",flood,Manila,,17,0,8,,twitter-2016.csv,Not Relevant
747015813337473024,2016-06-26T10:37:03.000Z,teejsosa,Teej Sosa,https://x.com/teejsosa/status/747015813337473024,"GET READY FOR THE SOCIAL MEDIA FLOOD TONIGHT, SOUTH METRO MANILA!!! 🎉 #ElevateREVEL",flood,Manila,,12,0,3,,twitter-2016.csv,Not Relevant
747101149690396672,2016-06-26T16:16:09.000Z,akongasijay,jayjay enobal,https://x.com/akongasijay/status/747101149690396672,Sana naman pati #Manila #WalangPasok Bukas. Wag naman kayong KJ HAHA Ang hirap kayang umuwi pag galing Manila. Pag umulan baha na sa Manila,baha,Manila,,3,0,1,,twitter-2016.csv,Mild
747756240973881344,2016-06-28T11:39:15.000Z,babywing2610,CGM (FIND YOURSELF 😍) BREATHE.😊,https://x.com/babywing2610/status/747756240973881344,@tammie0427 @preciousRUBY78 nakkaingit!!!! Nasa Manila nalang sana ako...tomiho lang dahilan...hahhA. Ma traffic dyan at baha makuntento 😜😛,baha,Manila,,1,1,0,,twitter-2016.csv,Not Relevant
748743051699376128,2016-07-01T05:00:29.000Z,bussum,Bussum,https://x.com/bussum/status/748743051699376128,Tauw draagt met ‘Living lab Manila Flood Free 2016-2020’ bij aan oplossing vervuilde rivieren: Miljoenenstede... http://bit.ly/29hTz9J,flood,Manila,,0,0,1,,twitter-2016.csv,Not Relevant
780910342469582848,2016-09-27T23:21:48.000Z,kassandruuuuuuh,Kass 🌻,https://x.com/kassandruuuuuuh/status/780910342469582848,Baha na sa tapat ng Manila City Hall oh Erap where art thou? 😭 https://x.com/DZMMTeleRadyo/status/780900691720085504,baha,"Manila, Manila City",,1,0,0,,twitter-2016.csv,Mild
780910372781821952,2016-09-27T23:21:56.000Z,mmiishii,mish,https://x.com/mmiishii/status/780910372781821952,MAY PASOK PA BA BAHA NA ATA SA MANILA,baha,Manila,,1,0,0,,twitter-2016.csv,Mild
780912062318809089,2016-09-27T23:28:38.000Z,_adhdriano,b ◡̈︎,https://x.com/_adhdriano/status/780912062318809089,"Baha na daw sa Manila. Bagyo levels na daw. 

Tapos ako, naka-ready na ako. Baka mamaya, otw to Manila, biglang suspended na ha?",baha,Manila,,2,1,1,,twitter-2016.csv,Moderate
780924875145785344,2016-09-28T00:19:33.000Z,_jeremm,Jeremy Ramirez,https://x.com/_jeremm/status/780924875145785344,"Taft baha, Manila City hall baha. Tangina dadaanan ko yang mga papasok ah???",baha,"Manila, Manila City",,2,0,0,,twitter-2016.csv,Mild
781152394461667328,2016-09-28T15:23:38.000Z,stateofdnation,State of the Nation - GMA News,https://x.com/stateofdnation/status/781152394461667328,"Iba't ibang bahagi ng Metro Manila, pinerwisyo ng ulan at baha http://bit.ly/2cVKf8M https://t.co/niwq2pSdJB",baha,Manila,,0,0,1,,twitter-2016.csv,Moderate
781251876935249920,2016-09-28T21:58:57.000Z,Dennis_Datu,Dennis Datu,https://x.com/Dennis_Datu/status/781251876935249920,Baha pa rin sa tapat ng Manila City Hall sa P.Burgos St. https://t.co/9tb708lNdv,baha,"Manila, Manila City",,7,1,20,,twitter-2016.csv,Mild
781255050693750784,2016-09-28T22:11:33.000Z,athy199x,athena,https://x.com/athy199x/status/781255050693750784,"Baha na po sa manila abot ulo... kapag naka higa.

Joke. Suspend nyo na po please :(",baha,Manila,,6,1,0,,twitter-2016.csv,Not Relevant
781261525071695872,2016-09-28T22:37:17.000Z,JuanSakalam,Juan Sakalam,https://x.com/JuanSakalam/status/781261525071695872,Gutter-deep flood sa tapat ng Manila City Hall. Aba? Di nga makapasok si erap nyan? Pano nya aannounce ang #WalangPasok https://x.com/dennis_datu/status/781251876935249920,flood,"Manila, Manila City",,1,0,0,,twitter-2016.csv,Mild
781267679634071552,2016-09-28T23:01:44.000Z,thyrellemae,Xy,https://x.com/thyrellemae/status/781267679634071552,Ano bang aasahan ko sa manila? Kahit naman baha na sa underpass may pasok parin e. Aylabyu talaga erap.,baha,Manila,,1,0,0,,twitter-2016.csv,Mild
781269631881256961,2016-09-28T23:09:30.000Z,mahilig_sa_MSG,choorviving,https://x.com/mahilig_sa_MSG/status/781269631881256961,"is it 20ft high? is it unswimmable? is the flood made of acid? if not. then expect nothing...😁😁😁
#WalangPasok  
#manila
#mayorerap https://x.com/squarescape_ca/status/781267898656403456",flood,Manila,,16,0,12,,twitter-2016.csv,Not Relevant
781271197895884800,2016-09-28T23:15:43.000Z,BebyAngel20,eynjel mey,https://x.com/BebyAngel20/status/781271197895884800,Mag declare na po kayo na walang pasok sa manila ang Hirap kaya sumakay papunta pauwi -_- tas Baha pa  #WalangPasok,baha,Manila,,0,0,2,,twitter-2016.csv,Mild
781278389588008961,2016-09-28T23:44:18.000Z,DyOzheLiciOusz,DyozheL Roldan,https://x.com/DyOzheLiciOusz/status/781278389588008961,I challenge All the Mayors in Metro Manila and QC Mayor Herbert Bautista to do the lusong sa baha challenge 😂😂😂 #WalangPasok,baha,Manila,,4,0,3,,twitter-2016.csv,Not Relevant
781280100906102784,2016-09-28T23:51:06.000Z,kcNekooo,shhhaaaayyy,https://x.com/kcNekooo/status/781280100906102784,tapos mamayang tanghali pa yan magsususpinde dahil chest level na baha sa ibang barangay sa Manila. Wow po ah XD,baha,Manila,,1,0,0,,twitter-2016.csv,Severe
781281575124111360,2016-09-28T23:56:57.000Z,Isssaaaiii,𝖒𝖊𝖑𝖎𝖘𝖘𝖆,https://x.com/Isssaaaiii/status/781281575124111360,Nakakloka lang na baha na daw sa city hall di parin nag susupend si Erap lol #WalangPasok manila,baha,Manila,,0,1,0,,twitter-2016.csv,Mild
781285589903630336,2016-09-29T00:12:54.000Z,PasigInfo,Pasig Info,https://x.com/PasigInfo/status/781285589903630336,Flood Update: Pinagbuhatan Kenneth Road cor. Sandoval Ave.  Brgy. Pinagbuhatan (1 inch.) #pasiginfo [admin10],flood,Pasig,Pinagbuhatan,2,0,0,,twitter-2016.csv,Mild
781290477886726144,2016-09-29T00:32:20.000Z,patmanansala_,Patrick ,https://x.com/patmanansala_/status/781290477886726144,Hala baha daw sa Manila city hall! Mayor :( #WalangPasok,baha,"Manila, Manila City",,5,2,2,,twitter-2016.csv,Mild
781398418430230528,2016-09-29T07:41:15.000Z,PasigInfo,Pasig Info,https://x.com/PasigInfo/status/781398418430230528,"@akoSiJahm Good pm, As of this time wala naman po tayong reported na baha sa Pasig City. Thank you #pasiginfo [Admin13]",baha,"Pasig, Pasig City",,0,1,0,,twitter-2016.csv,Mild
781401392527343616,2016-09-29T07:53:04.000Z,PasigInfo,Pasig Info,https://x.com/PasigInfo/status/781401392527343616,"@akoSiJahm Good pm, wala po tayong reported na Baha sa buong Pasig City including floodway #pasiginfo [Admin13]","baha, flood","Pasig, Pasig City",,0,0,0,,twitter-2016.csv,Mild
808636991914971136,2016-12-13T11:37:37.000Z,ericatayks,Erica 🌻,https://x.com/ericatayks/status/808636991914971136,"Buti pa sa Baguio nae-enjoy ko ang ulan. Sa Manila, putik, baha, tapos ang lagkit sa feeling.",baha,Manila,,2,0,0,,twitter-2016.csv,Mild
810696738243837954,2016-12-19T04:02:19.000Z,ClaireJiao,Claire Jiao,https://x.com/ClaireJiao/status/810696738243837954,Asian Infrastructure Investment Bank is keen to fund the Metro Manila Flood Mgt project and EDSA Bus Rapid Transit system. @cnnphilippines,flood,Manila,,2,0,1,,twitter-2016.csv,Not Relevant
810696955886063616,2016-12-19T04:03:10.000Z,newswatchplusph,NewsWatch Plus PH,https://x.com/newswatchplusph/status/810696955886063616,Asian Infrastructure Investment Bank is keen to fund the Metro Manila Flood Management project & EDSA Bus Rapid Transit system | @ClaireJiao,flood,Manila,,1,0,4,,twitter-2016.csv,Not Relevant
810717800649981952,2016-12-19T05:26:00.000Z,gmanews,GMA News,https://x.com/gmanews/status/810717800649981952,"AIIB to co-fund EDSA BRT, Manila flood control – DOF http://gmane.ws/2hPE48K",flood,Manila,,9,0,3,,twitter-2016.csv,Not Relevant
810807382079053824,2016-12-19T11:21:58.000Z,rapplerdotcom,Rappler,https://x.com/rapplerdotcom/status/810807382079053824,AIIB pledged to co-fund the P23.46-billion M. Manila flood control project and the P37.76-billion EDSA BRT system. http://www.rappler.com/business/155993-aiib-funding-edsa-bus-rapid-transit-metro-manila-flood-control?utm_source=twitter&utm_medium=referral,flood,Manila,,11,0,11,,twitter-2016.csv,Not Relevant
810809916772356096,2016-12-19T11:32:02.000Z,mariaressa,Maria Ressa,https://x.com/mariaressa/status/810809916772356096,"AIIB agrees to co-fund EDSA BRT, Metro Manila flood project - http://www.rappler.com/business/155993-aiib-funding-edsa-bus-rapid-transit-metro-manila-flood-control via @rapplerdotcom https://t.co/3Lmy3GNK4O",flood,Manila,,2,0,0,,twitter-2016.csv,Not Relevant
810844133229150208,2016-12-19T13:48:00.000Z,loren_legarda,Loren Legarda,https://x.com/loren_legarda/status/810844133229150208,"AIIB agrees to co-fund EDSA BRT, Metro Manila flood project http://www.rappler.com/business/155993-aiib-funding-edsa-bus-rapid-transit-metro-manila-flood-control via @rapplerdotcom",flood,Manila,,2,0,1,,twitter-2016.csv,Not Relevant
810947073629650945,2016-12-19T20:37:03.000Z,rapplerdotcom,Rappler,https://x.com/rapplerdotcom/status/810947073629650945,AIIB President Jin Liqun expressed enthusiasm in finalizing Philippine infrastructure projects for financing. http://www.rappler.com/business/155993-aiib-funding-edsa-bus-rapid-transit-metro-manila-flood-control?utm_source=twitter&utm_medium=referral,flood,Manila,,2,1,4,,twitter-2016.csv,Not Relevant
811119144888246277,2016-12-20T08:00:48.000Z,mc_economist,Miguel Chanco,https://x.com/mc_economist/status/811119144888246277,"First AIIB-backed projects in the #Philippines: http://bit.ly/2gWu8sy

- Flood management in Manila
- EDSA bus rapid transit system",flood,Manila,,1,1,4,,twitter-2016.csv,Not Relevant
812415533102534657,2016-12-23T21:52:11.000Z,foreca,Foreca,https://x.com/foreca/status/812415533102534657,Powerful typhoon Nock-Ten will hit the Philippines on weekend. #typhoon #nockten #philippines #manila #storm #flood https://t.co/UNJwEcbXFA,flood,Manila,,0,0,1,,twitter-2016.csv,Not Relevant
812987954184392705,2016-12-25T11:46:47.000Z,11612799d,e,https://x.com/11612799d/status/812987954184392705,"When in Metro Manila

(pinagsama sama ko na, I don't want to flood 😂) https://t.co/GSiIFwrk0U",flood,Manila,,36,4,0,,twitter-2016.csv,Not Relevant
813234047325343744,2016-12-26T04:04:40.000Z,BalitanghaliGTV,Balitanghali,https://x.com/BalitanghaliGTV/status/813234047325343744,Orbos: Nag-uusap na po kami. Binuksan na po namin lahat ng aming (flood) gates sa Marikina. Mas mabuti na hindi umabot sa critical level.,flood,Marikina,,3,1,2,,twitter-2016.csv,Mild
833998992736342020,2017-02-21T11:17:09.000Z,imrioliza,Rioliza Camantigue,https://x.com/imrioliza/status/833998992736342020,Birthday mo pala. Hahaha Happy Birthday Indaay! @ShannenKN Balik ka na manila. Ay wag na pala oa ka mang flood e. Hahaha love u,flood,Manila,,1,0,1,,twitter-2017.csv,Not Relevant
835791992080650240,2017-02-26T10:01:53.000Z,sharene_b,shar,https://x.com/sharene_b/status/835791992080650240,"uwa kuno it klase sa buong Aklan naga, baha abi kuno sa Manila 😂",baha,Manila,,4,3,0,,twitter-2017.csv,Not Relevant
